Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
301.557268960396,310.701942319982,1379.9223072007198,51.84078871962202,215.98057680018,1,13482,SYNTH03481,L,0,0,0,0,0
298.2,307.8,1749.0,26.1,66.0,0,1710,L48889,L,0,0,0,0,0
302.0,310.8,1454.0,36.6,0.0,0,4036,L51215,L,0,0,0,0,0
302.6,312.4,1628.0,33.0,15.0,0,5409,L52588,L,0,0,0,0,0
298.3,308.0,1486.0,42.3,86.0,0,1871,L49050,L,0,0,0,0,0
301.1,312.3,1486.0,34.9,122.0,0,7989,L55168,L,0,0,0,0,0
296.1,307.1,1651.0,35.7,167.0,0,993,L48172,L,0,0,0,0,0
301.8,310.9,1609.0,31.7,202.0,0,3526,L50705,L,0,0,0,0,0
299.6,310.9,1229.0,65.2,209.0,1,13352,SYNTH03351,L,0,0,0,0,0
301.4,310.4,1559.0,36.0,196.0,0,6582,L53761,L,0,0,0,0,0
296.2,307.1,1441.0,41.7,3.0,0,1009,L48188,L,0,0,0,0,0
301.1,310.9,1282.0,67.9,10.0,1,13228,SYNTH03227,L,0,0,0,0,0
302.1,311.2,1492.0,45.0,162.0,0,4007,L51186,L,0,0,0,0,0
296.9,307.7,1464.0,41.4,6.0,0,1091,L48270,L,0,0,0,0,0
297.9,307.3,1824.0,26.3,5.0,0,1686,L48865,L,0,0,0,0,0
304.0,312.9,1363.0,62.5,200.0,1,13186,SYNTH03185,L,0,0,0,0,0
300.6139553654324,310.5354665240743,1363.0988437790134,59.656391500863606,206.31395536543238,1,12533,SYNTH02532,L,0,0,0,0,0
297.2,308.3,1569.0,31.2,63.0,0,8798,L55977,L,0,0,0,0,0
300.4,311.0,1802.0,26.0,197.0,0,7590,L54769,L,0,0,0,0,0
298.5,308.2,1301.0,66.3,42.0,1,11726,SYNTH01725,L,0,0,0,0,0
302.0,310.4,1336.0,58.2,110.0,1,4082,L51261,L,0,1,0,0,0
298.1,308.0,1704.0,30.9,61.0,0,1944,L49123,L,0,0,0,0,0
300.4,311.6,1815.0,23.5,49.0,0,7781,L54960,L,0,0,0,0,0
300.5860558901754,311.03695220696875,1231.4651397254383,62.29661321226145,213.65637503693918,1,13488,SYNTH03487,L,0,0,0,0,0
302.9807964399025,311.2743952532034,1365.2240415344704,55.863937698294464,145.93598813300846,1,10847,SYNTH00846,L,0,0,0,0,0
297.0,307.9,1455.0,49.0,204.0,0,1087,L48266,L,0,0,0,0,0
299.0,310.1,1463.0,37.4,56.0,0,9600,L56779,L,0,0,0,0,0
296.8,307.9,1489.0,33.4,123.0,0,1132,L48311,L,0,0,0,0,0
297.4,308.7,1510.0,36.2,92.0,0,454,L47633,L,0,0,0,0,0
303.2,311.4,1349.567641850534,51.86631649822103,8.716179074732953,1,11693,SYNTH01692,L,0,0,0,0,0
297.1,308.4,1488.0,42.5,146.0,0,1227,L48406,L,0,0,0,0,0
297.8,308.8,1421.0,49.6,101.0,0,9218,L56397,L,0,0,0,0,0
300.6,310.3,1648.0,30.5,217.0,1,11747,SYNTH01746,L,0,0,0,0,0
299.58576184454324,309.05187651198537,2828.2803528228987,5.717991179427527,214.17991179427528,1,13170,SYNTH03169,L,0,0,0,0,0
303.2,311.4,1514.0,41.2,230.0,0,4645,L51824,L,0,0,0,0,0
302.9,312.5,1683.0,32.1,85.0,0,5439,L52618,L,0,0,0,0,0
301.74635045367995,310.7072990926401,2674.548353450202,11.659169940909905,125.27417672510086,1,10336,SYNTH00335,L,0,0,0,0,0
302.81911807620196,310.7144125371636,1350.5235276951921,44.01559621735701,9.76176384759602,1,10017,SYNTH00016,L,0,0,0,0,0
301.3,310.3,1560.0,36.3,129.0,0,3414,L50593,L,0,0,0,0,0
302.1,311.3,1634.0,30.6,50.0,0,3633,L50812,L,0,0,0,0,0
300.7,311.0,1336.0,53.3,68.0,0,6026,L53205,L,0,0,0,0,0
300.7908736183276,310.5979719151839,1373.0202808481608,61.256337765050276,92.4974648939799,1,12972,SYNTH02971,L,0,0,0,0,0
300.8,312.0,1416.0,46.5,7.0,0,8033,L55212,L,0,0,0,0,0
302.0,311.0,1550.0,35.2,184.0,0,3518,L50697,L,0,0,0,0,0
303.5,312.1,1326.0,55.7,114.0,0,4863,L52042,L,0,0,0,0,0
298.0,308.7,1771.0,26.2,206.0,0,1504,L48683,L,0,0,0,0,0
298.2,308.7,1991.0,20.5,36.0,0,9272,L56451,L,0,0,0,0,0
299.7682497053541,309.47744923392065,1399.0,42.46647255443896,221.0682497053541,1,11681,SYNTH01680,L,0,0,0,0,0
300.8,311.1,1509.0,33.4,172.0,0,6992,L54171,L,0,0,0,0,0
302.2697667573697,310.80930027210906,1359.9533514739387,48.641865941042454,131.20932970521227,1,11077,SYNTH01076,L,0,0,0,0,0
302.7,312.0,1501.0,37.0,77.0,0,5598,L52777,L,0,0,0,0,0
301.2,309.9,1515.0,40.9,21.0,0,3283,L50462,L,0,0,0,0,0
302.8,312.1,1441.0,52.1,79.0,0,5599,L52778,L,0,0,0,0,0
301.0,310.4,1563.0,34.4,124.0,0,6307,L53486,L,0,0,0,0,0
300.1,309.4,1568.0,39.7,42.0,0,3125,L50304,L,0,0,0,0,0
300.7,311.1,2478.0,13.4,170.0,1,6991,L54170,L,0,0,1,0,0
299.5,309.1,1852.0,22.6,77.0,0,2113,L49292,L,0,0,0,0,0
296.8,307.6,1398.0,46.7,144.0,0,820,L47999,L,0,0,0,0,0
302.5,310.3,1446.0,44.0,146.0,0,4441,L51620,L,0,0,0,0,0
302.6,312.1,1439.0,52.3,35.0,0,5503,L52682,L,0,0,0,0,0
298.8,309.7,1450.0,43.1,63.0,0,8385,L55564,L,0,0,0,0,0
297.4,308.4,1328.0,61.8,98.0,0,8650,L55829,L,0,0,0,0,0
301.94224316135404,310.4084486322708,1370.1689726454163,51.19308206375149,152.23962309562722,1,10748,SYNTH00747,L,0,0,0,0,0
301.9,310.8,1906.0,21.7,62.0,0,4062,L51241,L,0,0,0,0,0
298.2,308.8,1354.0,60.9,32.0,0,9270,L56449,L,0,0,0,0,0
303.7,312.5,1670.0,26.1,139.0,0,4954,L52133,L,0,0,0,0,0
298.80190286383163,309.04020121495887,1268.2430008678277,66.33818906537009,190.45800520696662,1,10161,SYNTH00160,L,0,0,0,0,0
299.62053531974254,309.2461670164347,1513.1537473767398,48.60254818847476,228.61541754108669,1,13416,SYNTH03415,L,0,0,0,0,0
296.8,307.6,1304.0,48.7,142.0,0,819,L47998,L,0,0,0,0,0
297.6,309.6,1501.0,49.8,222.0,1,12830,SYNTH02829,L,0,0,0,0,0
299.0134768147594,308.57376043150896,2565.4113446699835,12.8,107.52479136982038,1,12361,SYNTH02360,L,0,0,0,0,0
298.4,309.0,1474.0,52.7,95.0,0,1545,L48724,L,0,0,0,0,0
301.8,311.3,1471.0,44.2,148.0,0,5794,L52973,L,0,0,0,0,0
300.5,310.2,1764.0,25.9,27.0,0,5921,L53100,L,0,0,0,0,0
297.6,309.2,1390.0,43.3,221.0,0,503,L47682,L,0,0,0,0,0
300.8,310.0,1468.0,52.7,178.0,0,6492,L53671,L,0,0,0,0,0
298.6,309.4,2312.0,15.5,44.0,0,9850,L57029,L,0,0,0,0,0
299.1,310.2,1569.0,38.2,155.0,0,1398,L48577,L,0,0,0,0,0
303.7,312.8,1448.0,44.5,55.0,0,5332,L52511,L,0,0,0,0,0
299.8,310.5,1496.0,38.8,215.0,0,7339,L54518,L,0,0,0,0,0
300.2,309.4,1558.0,38.3,51.0,0,3048,L50227,L,0,0,0,0,0
300.35770078294985,309.3442362176106,1244.2594489063417,62.99034647672556,77.24039369601772,1,13388,SYNTH03387,L,0,0,0,0,0
301.1,311.7,1408.0,46.3,135.0,0,6895,L54074,L,0,0,0,0,0
302.5031348056026,310.9031348056026,1329.9686519439742,56.63981113498532,97.4388727843621,1,12340,SYNTH02339,L,0,0,0,0,0
300.9,311.4,2073.0,21.4,105.0,0,6883,L54062,L,0,0,0,0,0
304.2,313.4,1421.0,43.4,56.0,0,5166,L52345,L,0,0,0,0,0
298.7,309.7,1547.0,37.4,0.0,0,8359,L55538,L,0,0,0,0,0
297.1,308.2,1351.0,56.6,126.0,0,9068,L56247,L,0,0,0,0,0
303.4,312.7,1363.0,45.5,26.0,0,5321,L52500,L,0,0,0,0,0
297.2,308.3,1805.0,25.6,103.0,0,9060,L56239,L,0,0,0,0,0
296.7,307.7,1927.0,23.9,112.0,0,1053,L48232,L,0,0,0,0,0
298.1,309.0,1497.0,40.5,58.0,0,1531,L48710,L,0,0,0,0,0
303.5,312.9,1332.0,52.9,66.0,0,5251,L52430,L,0,0,0,0,0
297.9191157152787,308.19191157152784,1364.7573471458359,52.867646286111466,217.5955785763933,1,10093,SYNTH00092,M,0,0,0,0,0
300.4,310.1,1457.0,35.1,193.0,0,6415,M21274,M,0,0,0,0,0
303.0,312.2,1257.0,71.3,122.0,1,5616,M20475,M,0,0,1,0,0
301.6,310.7,1813.0,24.6,210.0,0,6588,M21447,M,0,0,0,0,0
301.9,310.9,1441.0,43.7,0.0,0,3531,M18390,M,0,0,0,0,0
302.9,312.3,1426.0,44.7,157.0,0,5467,M20326,M,0,0,0,0,0
298.1,307.6,1565.0,36.3,140.0,0,1816,M16675,M,0,0,0,0,0
301.67366918504626,311.17244872209574,1418.0244092590112,49.70950401862519,216.19267722229665,1,11541,SYNTH01540,M,0,0,0,0,0
302.3,311.8,1879.0,23.0,124.0,0,5539,M20398,M,0,0,0,0,0
298.1,308.0,1686.0,29.3,35.0,0,1933,M16792,M,0,0,0,0,0
300.7,309.5,1733.0,26.7,108.0,0,2904,M17763,M,0,0,0,0,0
298.76664047973105,308.89179816405954,1296.3099369262686,66.49652981934366,144.32176606447888,1,11829,SYNTH01828,M,0,0,0,0,0
300.693154496287,310.64815084948384,1348.487019478355,50.62832482412593,211.15184915051617,1,12121,SYNTH02120,M,0,0,0,0,0
303.4,312.8,1590.0,36.3,113.0,0,5353,M20212,M,0,0,0,0,0
299.9,309.2,1548.0,35.7,97.0,0,2203,M17062,M,0,0,0,0,0
300.0,311.4,1864.0,23.3,2.0,0,7429,M22288,M,0,0,0,0,0
299.31755410477786,310.1223741839375,1367.1359713154861,56.29320143422569,203.33992828871533,1,10316,SYNTH00315,M,0,0,0,0,0
301.3,310.8,1494.0,35.3,54.0,0,6782,M21641,M,0,0,0,0,0
300.7,309.6,1439.0,43.0,61.0,0,2964,M17823,M,0,0,0,0,0
302.9725600978551,311.31768029356516,2689.971003669564,10.334299877681188,75.15169767594254,1,13473,SYNTH03472,M,0,0,0,0,0
300.2,309.5,1630.0,28.3,51.0,0,2787,M17646,M,0,0,0,0,0
302.3,311.0,1421.0,41.3,182.0,0,3851,M18710,M,0,0,0,0,0
298.0,307.6,1569.0,35.6,173.0,0,1905,M16764,M,0,0,0,0,0
304.0,312.7,1456.0,51.2,160.0,0,4963,M19822,M,0,0,0,0,0
299.4,310.8,1376.0,53.9,215.0,1,13366,SYNTH03365,M,0,0,0,0,0
298.7,309.6,1424.0,50.4,32.0,0,9772,M24631,M,0,0,0,0,0
300.1,311.4,1390.0,52.1,94.0,0,7466,M22325,M,0,0,0,0,0
301.7,310.5,1625.0,35.9,121.0,0,3579,M18438,M,0,0,0,0,0
297.6,308.4,1398.0,48.9,63.0,0,357,M15216,M,0,0,0,0,0
300.9,311.3,1295.0,58.9,77.0,0,6875,H36288,H,0,0,0,0,0
298.0,307.6,1593.0,32.2,118.0,0,1807,H31220,H,0,0,0,0,0
298.3,308.2,1534.0,33.2,75.0,0,9937,H39350,H,0,0,0,0,0
300.3,311.9,1390.0,49.0,194.0,0,8108,H37521,H,0,0,0,0,0
