Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
301.1,310.5,1428.0,44.1,103.0,0,6299,L53478,L,0,0,0,0,0
302.2,310.6,1353.3793945488562,51.08584527359661,127.44053817879438,1,12464,SYNTH02463,L,0,0,0,0,0
298.2,307.6,1368.0,51.8,5.0,0,1766,L48945,L,0,0,0,0,0
301.2,309.9,1382.0,52.4,13.0,0,3280,L50459,L,0,0,0,0,0
297.1,308.2,1347.0,50.8,49.0,0,1194,L48373,L,0,0,0,0,0
301.1,311.3,1268.0,60.0,53.0,0,6865,L54044,L,0,0,0,0,0
298.8,308.3,1634.0,27.9,12.0,0,9995,L57174,L,0,0,0,0,0
302.1,311.5,1444.0,44.9,97.0,0,3652,L50831,L,0,0,0,0,0
298.5,309.6,1724.0,26.4,100.0,0,8398,L55577,L,0,0,0,0,0
297.5,308.5,1462.0,52.3,148.0,0,9158,L56337,L,0,0,0,0,0
301.14100659286595,310.31530815183504,1274.6737469950515,69.28335251694843,84.12514387711325,1,12676,SYNTH02675,L,0,0,0,0,0
300.58609202044244,310.3101387741287,2643.442805221179,11.934185527815039,97.5190649262737,1,13419,SYNTH03418,L,0,0,0,0,0
300.9,310.9,1370.0,52.5,107.0,0,6127,L53306,L,0,0,0,0,0
297.9,307.7,1590.0,34.6,57.0,0,1620,L48799,L,0,0,0,0,0
299.7,309.4,1650.0,29.8,93.0,0,2627,L49806,L,0,0,0,0,0
302.3,311.7,1701.0,27.5,145.0,0,3671,L50850,L,0,0,0,0,0
302.7341159142207,311.04046954853237,1358.3411591422068,51.800968555313105,103.34115914220689,1,13304,SYNTH03303,L,0,0,0,0,0
301.3,310.0,1665.0,31.4,0.0,0,3275,L50454,L,0,0,0,0,0
300.2,311.6,1767.0,26.4,20.0,0,8121,L55300,L,0,0,0,0,0
301.8,310.7,1441.0,49.3,58.0,0,3472,L50651,L,0,0,0,0,0
300.1,311.3,1305.0,64.7,66.0,0,7538,L54717,L,0,0,0,0,0
298.8265049821288,308.32657631354255,1361.0,66.68108423748937,172.13323822478162,1,11570,SYNTH01569,L,0,0,0,0,0
300.97684662777317,310.56052914235823,1269.4884233138866,66.34873220653247,183.79051840139692,1,10079,SYNTH00078,L,0,0,0,0,0
297.5,308.9,1459.0,48.5,193.0,0,668,L47847,L,0,0,0,0,0
299.3,309.0,1511.0,47.8,148.0,0,2136,L49315,L,0,0,0,0,0
301.4,311.3,2323.0,15.9,50.0,0,5849,L53028,L,0,0,0,0,0
299.4,310.8,1622.0,33.6,217.0,0,8197,L55376,L,0,0,0,0,0
298.4,309.2,1610.0,32.4,194.0,0,9826,L57005,L,0,0,0,0,0
300.3,311.9,1609.0,34.0,177.0,0,7496,L54675,L,0,0,0,0,0
298.9,308.2,1510.0,43.5,46.0,0,2433,L49612,L,0,0,0,0,0
298.5,309.7,2617.0,12.1,102.0,1,8399,L55578,L,0,0,1,0,0
301.976089669091,311.190410962353,1333.44458280713,66.35703612021399,205.12702365918,1,10142,SYNTH00141,L,0,0,0,0,0
297.3912738469377,307.98632087949414,1318.4221714334235,59.783961315844685,201.30424615645885,1,10429,SYNTH00428,L,0,0,0,0,0
298.5,309.2,1983.0,20.2,114.0,0,9456,L56635,L,0,0,0,0,0
299.2,308.9,1430.0,39.1,117.0,0,2125,L49304,L,0,0,0,0,0
299.62053531974254,309.2461670164347,1513.1537473767398,48.60254818847476,228.61541754108669,1,11145,SYNTH01144,L,0,0,0,0,0
300.97684662777317,310.56052914235823,1269.4884233138866,66.34873220653247,183.79051840139692,1,13174,SYNTH03173,L,0,0,0,0,0
301.48116555632333,311.1392267377496,1257.2410848323295,70.74550488564185,117.90155785039626,1,12384,SYNTH02383,L,0,0,0,0,0
301.7,311.2,1418.0,38.0,166.0,0,6744,L53923,L,0,0,0,0,0
301.4,310.4,1689.0,30.6,110.0,0,3320,L50499,L,0,0,0,0,0
297.9,307.8,1665.0,33.9,102.0,0,1638,L48817,L,0,0,0,0,0
301.4,310.6,1347.0,53.3,104.0,0,3403,L50582,L,0,0,0,0,0
299.3,310.9,1669.0,32.4,5.0,0,8203,L55382,L,0,0,0,0,0
301.57664347428437,310.7894518916123,1355.0376718156704,57.82335652571563,194.9397250949274,1,10850,SYNTH00849,L,0,0,0,0,0
303.5945582665088,311.9945582665088,1362.3849232213015,52.12511201159783,90.96654922366922,1,12202,SYNTH02201,L,0,0,0,0,0
300.8,310.6,1663.0,30.6,139.0,0,7056,L54235,L,0,0,0,0,0
302.8,312.3,1262.0,70.5,234.0,1,11597,SYNTH01596,L,0,0,0,0,0
302.81911807620196,310.7144125371636,1350.5235276951921,44.01559621735701,9.76176384759602,1,13112,SYNTH03111,L,0,0,0,0,0
