Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
300.0,310.2,1675.0,29.7,64.0,0,7282,L54461,L,0,0,0,0,0
299.8,311.3,1560.0,35.4,178.0,0,8180,L55359,L,0,0,0,0,0
297.8844982252061,308.84672533658846,1338.133186658529,58.064190208116734,206.3777288861763,1,10018,SYNTH00017,L,0,0,0,0,0
296.2,307.3,1881.0,24.3,40.0,0,1024,L48203,L,0,0,0,0,0
301.7,311.1,1455.0,39.8,118.0,0,5783,L52962,L,0,0,0,0,0
300.5,310.0,1451.0,48.6,208.0,0,6340,L53519,L,0,0,0,0,0
298.4,309.5,1545.0,36.6,117.0,0,8405,L55584,L,0,0,0,0,0
297.2,308.6,1774.0,23.0,30.0,0,8703,L55882,L,0,0,0,0,0
298.8,309.7,1529.0,44.0,136.0,0,8333,L55512,L,0,0,0,0,0
298.0,309.0,1679.0,32.4,90.0,0,9214,L56393,L,0,0,0,0,0
302.1,310.7,1359.0,49.3,41.0,1,12117,SYNTH02116,L,0,0,0,0,0
298.2,308.7,1447.0,48.4,51.0,0,9278,L56457,L,0,0,0,0,0
302.0,310.8,2143.0,17.3,227.0,0,4031,L51210,L,0,0,0,0,0
299.1,308.3,1305.0,61.4,17.0,0,2344,L49523,L,0,0,0,0,0
299.7,311.1,1650.0,32.4,60.0,0,8135,L55314,L,0,0,0,0,0
300.3,309.9,1570.0,34.0,31.0,0,6434,L53613,L,0,0,0,0,0
303.4,311.7,1476.0,42.3,180.0,0,4716,L51895,L,0,0,0,0,0
302.2,310.9,1452.0,42.3,56.0,0,4233,L51412,L,0,0,0,0,0
303.1,312.4,1407.0,41.2,107.0,0,5611,L52790,L,0,0,0,0,0
301.4,310.6,1557.0,38.2,157.0,0,6565,L53744,L,0,0,0,0,0
298.3,307.9,1507.0,41.2,149.0,0,9967,L57146,L,0,0,0,0,0
300.1,311.6,1530.0,36.6,74.0,0,7458,L54637,L,0,0,0,0,0
300.3,311.5,1466.0,46.2,62.0,0,7787,L54966,L,0,0,0,0,0
300.1,309.6,1642.0,34.5,53.0,0,3130,L50309,L,0,0,0,0,0
300.5,310.8,1728.0,26.3,125.0,0,5963,L53142,L,0,0,0,0,0
297.9,308.1,1393.0,50.3,193.0,0,239,L47418,L,0,0,0,0,0
302.0,310.9,1378.0,53.1,212.0,1,13521,SYNTH03520,L,0,0,0,0,0
300.5,309.8,1441.0,48.8,200.0,0,3017,L50196,L,0,0,0,0,0
298.8,308.9,1398.0,51.5,0.0,0,79,L47258,L,0,0,0,0,0
301.5,310.6,1381.0,50.7,206.0,0,3445,L50624,L,0,0,0,0,0
304.3,313.5,1452.0,41.5,15.0,0,5150,L52329,L,0,0,0,0,0
301.6,310.6,1321.0,60.8,73.0,0,6618,L53797,L,0,0,0,0,0
299.8358069725027,309.58081913903993,1393.87469583657,59.4199513338512,193.450121665372,1,11588,SYNTH01587,L,0,0,0,0,0
298.0,308.0,1433.0,39.2,87.0,0,1632,L48811,L,0,0,0,0,0
300.7,310.6,1447.0,40.7,82.0,0,6208,L53387,L,0,0,0,0,0
298.3,308.5,1538.0,32.2,173.0,0,230,L47409,L,0,0,0,0,0
300.3,309.6,1624.0,32.6,175.0,0,3174,L50353,L,0,0,0,0,0
299.6,310.9,1472.0,40.9,137.0,0,8165,L55344,L,0,0,0,0,0
300.6,311.9,1372.0,60.1,212.0,1,11320,SYNTH01319,L,0,0,0,0,0
298.9,308.6,1560.0,32.2,118.0,0,126,L47305,L,0,0,0,0,0
302.9206342733248,311.19417903109974,1365.9259334778774,54.811099783184034,145.73544757774934,1,13024,SYNTH03023,L,0,0,0,0,0
299.2,310.3,1352.0,48.9,238.0,1,13279,SYNTH03278,L,0,0,0,0,0
304.0,313.3,1519.0,36.7,117.0,0,5107,L52286,L,0,0,0,0,0
299.5446297767456,309.64184742484485,1469.5815257515515,58.76371727895656,167.33500369142737,1,10671,SYNTH00670,L,0,0,0,0,0
298.6,309.4,1440.0,48.2,136.0,0,9465,L56644,L,0,0,0,0,0
302.3,311.7,1341.0,46.3,194.0,0,5562,M20421,M,0,0,0,0,0
298.3,308.8,1349.0,52.1,104.0,0,1549,M16408,M,0,0,0,0,0
300.1,310.4,1480.0,37.1,77.0,0,7287,M22146,M,0,0,0,0,0
298.5,309.3,1498.0,34.6,46.0,0,9851,M24710,M,0,0,0,0,0
302.9,312.4,1334.0,50.9,5.0,0,5493,M20352,M,0,0,0,0,0
300.7,310.6,1418.0,46.3,84.0,0,6209,M21068,M,0,0,0,0,0
302.5,310.9,1356.0,55.5,101.0,1,12174,SYNTH02173,M,0,0,0,0,0
302.7,312.5,1417.0,51.5,19.0,0,5411,M20270,M,0,0,0,0,0
301.3,310.7,1391.0,52.5,61.0,0,6785,M21644,M,0,0,0,0,0
302.3,311.2,1505.0,36.7,78.0,0,3727,M18586,M,0,0,0,0,0
298.8096070459022,310.1365356819674,1392.8660795081485,67.06943089834678,74.22999095087361,1,12160,SYNTH02159,M,0,0,0,0,0
301.9,310.9,1419.0,47.7,20.0,1,13057,SYNTH03056,M,0,0,0,0,0
303.9,313.3,1507.0,34.3,161.0,0,5290,M20149,M,0,0,0,0,0
298.1,308.6,1551.0,42.8,0.0,0,1,M14860,M,0,0,0,0,0
300.2,311.5,1547.0,40.9,66.0,0,7789,M22648,M,0,0,0,0,0
297.4,308.0,1355.0,55.1,63.0,0,8956,M23815,M,0,0,0,0,0
297.3,308.2,1846.0,24.5,41.0,0,8947,M23806,M,0,0,0,0,0
299.6,310.9,1630.0,29.8,206.0,0,8192,M23051,M,0,0,0,0,0
302.7,312.0,1652.0,31.0,81.0,0,5600,M20459,M,0,0,0,0,0
