Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
301.8,310.7,1547.0,41.7,72.0,0,3478,L50657,L,0,0,0,0,0
299.2,308.5,1378.0,53.4,100.0,0,2285,L49464,L,0,0,0,0,0
300.3,310.2,1369.0,48.8,36.0,0,5925,L53104,L,0,0,0,0,0
303.7,312.2,1568.0,33.8,96.0,0,4855,L52034,L,0,0,0,0,0
298.4,308.6,1591.0,36.7,122.0,0,209,L47388,L,0,0,0,0,0
303.4278232388286,311.8278232388286,1315.0261866409985,51.17823238828612,71.36497530043205,1,10664,SYNTH00663,L,0,0,0,0,0
302.5,312.1,1534.0,38.6,3.0,0,5569,L52748,L,0,0,0,0,0
300.51234878514146,309.7681149159501,1299.4070564486522,61.02943551347754,213.42469757028286,1,11941,SYNTH01940,L,0,0,0,0,0
302.5,310.3,1549.0,40.9,170.0,0,4452,L51631,L,0,0,0,0,0
300.8,309.7,1461.0,44.3,158.0,0,2925,L50104,L,0,0,0,0,0
297.2,308.5,1550.0,41.5,125.0,0,467,L47646,L,0,0,0,0,0
303.4,312.3,1287.0,54.8,54.0,0,4922,L52101,L,0,0,0,0,0
299.7,309.2,1616.0,31.6,175.0,0,2748,L49927,L,0,0,0,0,0
298.9,308.5,1459.0,43.1,147.0,0,2476,L49655,L,0,0,0,0,0
298.76664047973105,308.89179816405954,1296.3099369262686,66.49652981934366,144.32176606447888,1,11694,SYNTH01693,L,0,0,0,0,0
298.2574230400934,309.28169435683253,1291.7572868326092,61.724271316739085,200.18169435683248,1,13334,SYNTH03333,L,0,0,0,0,0
297.4,308.3,1548.0,46.6,7.0,0,9023,L56202,L,0,0,0,0,0
299.6,309.1,1407.0,50.6,85.0,0,2712,L49891,L,0,0,0,0,0
302.0,310.6,1361.0,46.7,182.0,0,4111,L51290,L,0,0,0,0,0
300.6,311.7,1553.0,39.8,0.0,0,7689,L54868,L,0,0,0,0,0
298.2,309.1,1350.0,52.0,136.0,0,9233,L56412,L,0,0,0,0,0
302.1,310.1,1447.0,46.6,169.0,0,4363,L51542,L,0,0,0,0,0
304.2,313.4,1434.0,42.5,175.0,0,5129,L52308,L,0,0,0,0,0
302.0,310.6,1583.0,35.2,171.0,0,4106,L51285,L,0,0,0,0,0
296.0,306.7,1917.0,21.0,127.0,0,978,L48157,L,0,0,0,0,0
298.1,308.2,1390.0,47.5,33.0,0,265,L47444,L,0,0,0,0,0
297.3,308.5,1545.0,34.3,74.0,0,9050,L56229,L,0,0,0,0,0
300.6,311.6,1455.0,48.0,203.0,0,7931,L55110,L,0,0,0,0,0
300.0,309.6,1618.0,28.7,53.0,0,2698,L49877,L,0,0,0,0,0
298.1,309.0,1502.0,40.9,153.0,0,9811,L56990,L,0,0,0,0,0
299.1,310.5,1739.0,27.4,72.0,0,8230,L55409,L,0,0,0,0,0
300.3,311.4,1471.0,37.0,114.0,0,7557,L54736,L,0,0,0,0,0
300.4,311.6,1517.0,39.0,45.0,0,7779,L54958,L,0,0,0,0,0
300.08762028645907,309.8958734288197,1338.4896835720492,55.90137552372677,205.00687761863384,1,13069,SYNTH03068,L,0,0,0,0,0
301.4,310.4,1436.0,49.7,108.0,0,3319,L50498,L,0,0,0,0,0
299.2,310.6,1498.0,41.1,88.0,0,8237,L55416,L,0,0,0,0,0
298.8,309.8,1334.0,49.3,42.0,0,8377,L55556,L,0,0,0,0,0
303.3,312.5,1968.0,20.6,130.0,0,5358,L52537,L,0,0,0,0,0
300.3,311.5,1446.0,45.0,82.0,0,7544,L54723,L,0,0,0,0,0
298.0,308.3,1405.0,56.2,218.0,1,12445,SYNTH02444,L,0,0,0,0,0
300.9,310.4,1615.0,30.9,200.0,0,6254,L53433,L,0,0,0,0,0
302.5,312.0,1574.0,33.8,63.0,0,5592,L52771,L,0,0,0,0,0
298.2,307.8,2029.0,19.9,96.0,0,1724,L48903,L,0,0,0,0,0
300.0,311.4,1508.0,38.2,18.0,0,7435,L54614,L,0,0,0,0,0
300.2,310.1,1649.0,30.5,43.0,0,5928,L53107,L,0,0,0,0,0
302.4,310.1,1906.0,21.2,110.0,0,4429,L51608,L,0,0,0,0,0
298.8,310.5,1384.0,52.8,200.0,0,8277,L55456,L,0,0,0,0,0
298.6,309.9,1615.0,28.8,199.0,0,9752,L56931,L,0,0,0,0,0
299.61267198010955,309.22687015996627,1686.6793849978928,28.79251936013486,177.92519360134864,1,10558,SYNTH00557,L,0,0,0,0,0
299.3,309.1,1634.0,36.8,62.0,0,2615,L49794,L,0,0,0,0,0
298.4,308.0,1508.0,47.9,25.0,0,1773,L48952,L,0,0,0,0,0
302.12471118482495,310.62586644552516,1358.2586644552518,49.497689478599526,40.38222037937647,1,11700,SYNTH01699,L,0,0,0,0,0
299.2,308.5,1438.0,46.6,63.0,0,2269,L49448,L,0,0,0,0,0
300.7,311.7,2097.0,18.9,232.0,1,13282,SYNTH03281,L,0,0,0,0,0
301.0,310.5,1429.0,39.4,98.0,0,6297,L53476,L,0,0,0,0,0
299.6,310.9,1229.0,65.2,209.0,1,11803,SYNTH01802,L,0,0,0,0,0
298.3,308.4,1408.0,43.1,177.0,0,232,L47411,L,0,0,0,0,0
302.2,310.6,1347.5256917565478,48.56261996918366,160.9322416795068,1,11292,SYNTH01291,L,0,0,0,0,0
303.3,311.6,1514.0,34.7,130.0,0,4696,L51875,L,0,0,0,0,0
302.2,311.5,1482.0,45.6,87.0,0,5686,L52865,L,0,0,0,0,0
300.1,311.3,2579.0,12.5,64.0,1,13237,SYNTH03236,L,0,0,0,0,0
298.7,309.8,1365.0,50.5,111.0,0,1467,L48646,L,0,0,0,0,0
303.7,312.5,1397.0,45.7,187.0,0,5213,L52392,L,0,0,0,0,0
301.3,310.5,1365.0,47.7,70.0,0,3302,L50481,L,0,0,0,0,0
299.2,310.3,1440.0,47.0,21.0,0,9505,L56684,L,0,0,0,0,0
297.5,308.7,1454.0,45.0,19.0,0,8779,L55958,L,0,0,0,0,0
297.3,308.1,1615.0,35.4,217.0,1,11970,SYNTH01969,L,0,0,0,0,0
298.1,308.7,1556.0,31.6,145.0,0,9237,L56416,L,0,0,0,0,0
302.8,312.4,1590.0,34.4,64.0,0,5430,L52609,L,0,0,0,0,0
297.4,308.3,1472.0,45.5,2.0,0,8612,L55791,L,0,0,0,0,0
299.3,309.3,1325.0,62.0,47.0,0,2103,L49282,L,0,0,0,0,0
299.20142040921684,310.0253551023042,1366.5774149615966,56.63806803072273,203.25355102304204,1,10819,SYNTH00818,L,0,0,0,0,0
297.8,308.4,1622.0,38.3,134.0,0,301,L47480,L,0,0,0,0,0
297.4,308.3,1431.0,43.0,113.0,0,375,L47554,L,0,0,0,0,0
302.26946739819385,310.66078397341965,1334.0868342477424,53.23473369909694,159.4341712387118,1,10963,SYNTH00962,L,0,0,0,0,0
301.1,310.1,1457.0,39.6,215.0,0,6506,L53685,L,0,0,0,0,0
297.8,309.0,1403.0,64.2,0.0,1,13387,SYNTH03386,L,0,0,0,0,0
303.9,313.4,1442.0,48.5,174.0,0,5295,L52474,L,0,0,0,0,0
298.9,308.3,1855.0,23.8,33.0,0,2428,L49607,L,0,0,0,0,0
301.1,311.4,1531.0,38.7,55.0,0,6866,L54045,L,0,0,0,0,0
301.0,310.9,1515.0,37.3,6.0,0,6177,L53356,L,0,0,0,0,0
302.6,312.1,1344.0,51.0,206.0,0,5486,L52665,L,0,0,0,0,0
298.5,308.0,1624.0,29.8,160.0,0,1746,L48925,L,0,0,0,0,0
302.0,311.2,1418.0,49.5,17.0,0,3704,M18563,M,0,0,0,0,0
300.1,311.4,1524.0,40.6,98.0,0,7801,M22660,M,0,0,0,0,0
303.5228475851841,311.92284758518406,1346.1705205924875,49.58559481480099,92.65728622223881,1,10537,SYNTH00536,M,0,0,0,0,0
301.6605248400403,310.6199250228514,2664.8269917735,11.879700091405551,119.2179945156669,1,11219,SYNTH01218,M,0,0,0,0,0
302.9,312.5,1924.0,24.0,17.0,0,5497,M20356,M,0,0,0,0,0
296.2,307.2,1168.0,63.4,172.0,0,995,M15854,M,0,0,0,0,0
302.38150544284025,310.573978228639,1370.8903265704148,46.199353043313366,141.4107619976344,1,11497,SYNTH01496,M,0,0,0,0,0
302.11362766965317,310.33246504847233,1265.5130242729151,63.19278883298909,196.16232524236165,1,10127,SYNTH00126,M,0,0,0,0,0
298.10558234500894,308.27210501610364,1348.0772553743968,58.83862768719838,202.12875895732796,1,11305,SYNTH01304,M,0,0,0,0,0
300.66705170474125,310.3743735481321,1415.8657662045016,61.73166279501895,209.1098276508624,1,11111,SYNTH01110,M,0,0,0,0,0
300.7,310.6,2006.0,19.1,102.0,0,7044,M21903,M,0,0,0,0,0
297.5,308.0,1430.0,44.5,178.0,0,8593,M23452,M,0,0,0,0,0
301.9,310.6,1331.0,68.6,85.0,1,12596,SYNTH02595,M,0,0,0,0,0
302.2623033035949,310.2082022023966,1376.294944940085,49.82303303594897,164.37696696405104,1,12030,SYNTH02029,M,0,0,0,0,0
298.6,309.9,1818.0,24.9,9.0,0,8445,M23304,M,0,0,0,0,0
301.0,310.9,1554.0,32.7,59.0,0,6199,M21058,M,0,0,0,0,0
302.38083456460697,310.3588872471907,1330.9860905898836,51.63276710673943,152.3693992977437,1,10121,SYNTH00120,M,0,0,0,0,0
296.9,307.5,2721.0,9.3,18.0,1,11063,SYNTH01062,M,0,0,0,0,0
302.1258539088861,310.0258539088861,1358.3610081551924,46.780504077596206,7.551234533165728,1,11481,SYNTH01480,M,0,0,0,0,0
297.9,307.6,1609.0,30.3,64.0,0,1862,M16721,M,0,0,0,0,0
303.7,312.9,1532.0,41.3,32.0,0,5000,M19859,M,0,0,0,0,0
301.4,310.8,1530.0,39.9,107.0,0,6547,M21406,M,0,0,0,0,0
298.5,309.4,1565.0,33.7,150.0,0,9315,M24174,M,0,0,0,0,0
299.1,308.4,1332.0,51.7,71.0,0,2443,M17302,M,0,0,0,0,0
300.2046718963843,310.5606229195179,1375.8186875855372,52.39454945421829,229.20467189638433,1,11550,SYNTH01549,M,0,0,0,0,0
299.0,310.2,1657.0,32.3,64.0,0,9523,M24382,M,0,0,0,0,0
299.2,308.3,1755.0,26.4,19.0,0,2345,M17204,M,0,0,0,0,0
302.72046165873564,311.3613849762069,1275.8688380353444,68.99380868456902,116.40923317471277,1,11194,SYNTH01193,M,0,0,0,0,0
302.9869172616007,311.2095338092805,1334.8691726160066,52.46430071392081,167.9290214176241,1,10531,SYNTH00530,M,0,0,0,0,0
300.3,311.4,1554.0,34.3,99.0,0,7551,M22410,M,0,0,0,0,0
303.3902349808728,312.59837249681215,2706.0162750318786,9.799593124203033,65.31736312163433,1,12327,SYNTH02326,M,0,0,0,0,0
298.0,307.6,1792.0,26.0,119.0,0,1885,M16744,M,0,0,0,0,0
300.1,309.7,1348.0,57.3,48.0,0,6362,M21221,M,0,0,0,0,0
302.047552949882,310.61148908557936,1360.7212772860514,48.25553598770394,68.08191592907727,1,10177,SYNTH00176,M,0,0,0,0,0
302.4,310.2,1392.0,55.8,143.0,0,4440,M19299,M,0,0,0,0,0
298.9,310.2,2099.0,20.0,98.0,0,8242,M23101,M,0,0,0,0,0
300.7,311.9,1389.0,46.5,186.0,0,7925,H37338,H,0,0,0,0,0
302.2,311.2,1692.0,28.2,122.0,0,3991,H33404,H,0,0,0,0,0
298.3,308.1,2636.0,12.8,84.0,0,9940,H39353,H,0,0,0,0,0
298.7,309.5,1453.0,40.4,108.0,0,8324,H37737,H,0,0,0,0,0
300.7,310.6,1505.0,40.6,179.0,0,7072,H36485,H,0,0,0,0,0
298.6,309.7,1463.0,39.1,66.0,0,8469,H37882,H,0,0,0,0,0
302.48471431440953,310.28471431440954,1326.7642842795221,56.512860873242666,54.69428628819118,1,12837,SYNTH02836,H,0,0,0,0,0
299.7,309.3,1494.0,37.8,214.0,0,2670,H32083,H,0,0,0,0,0
302.6,311.0,1329.0,48.6,111.0,1,11716,SYNTH01715,H,0,0,0,0,0
300.7,310.8,1518.0,40.1,142.0,0,6055,H35468,H,0,0,0,0,0
300.9386650938425,310.94420990546416,1233.995094341716,70.95431839705064,190.0603537745007,1,12735,SYNTH02734,H,0,0,0,0,0
297.8,308.9,1650.0,32.2,195.0,0,9174,H38587,H,0,0,0,0,0
297.3,308.3,1461.0,41.5,108.0,0,8653,H38066,H,0,0,0,0,0
303.9,313.0,1517.0,36.0,142.0,0,5197,H34610,H,0,0,0,0,0
298.9,309.3,1375.0,42.7,58.0,0,21,H29434,H,0,0,0,0,0
301.2702945805497,310.67838243009163,1591.8926617174084,34.41198186092278,230.13529720366492,1,12739,SYNTH02738,H,0,0,0,0,0
297.50870523594847,308.8576803292788,1325.1774779362424,62.4953943907303,204.0221847420303,1,10806,SYNTH00805,M,0,0,0,0,0
