Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
297.4,308.4,1369.0,50.6,220.0,1,8609,L55788,L,0,0,0,1,0
302.4,310.9,1349.0,46.1,148.0,1,12396,SYNTH02395,L,0,0,0,0,0
301.0,310.9,1450.0,45.9,35.0,0,6189,L53368,L,0,0,0,0,0
300.3,311.1,1480.0,46.6,185.0,0,7584,L54763,L,0,0,0,0,0
299.3,310.6,1480.0,45.1,107.0,0,9539,L56718,L,0,0,0,0,0
302.2104246966052,310.7250963592622,1355.8339757284145,51.76061741512952,125.27027123763733,1,11284,SYNTH01283,L,0,0,0,0,0
302.3,311.0,1446.0,37.6,75.0,0,4240,L51419,L,0,0,0,0,0
301.5841742769182,311.47022559246176,1364.9721026310872,59.443240921814805,201.47907697331541,1,11203,SYNTH01202,L,0,0,0,0,0
297.4,308.5,1692.0,34.3,83.0,0,8807,L55986,L,0,0,0,0,0
298.0,308.5,1429.0,37.7,220.0,1,11731,SYNTH01730,L,0,0,0,0,0
302.7,312.1,1601.0,35.2,31.0,0,5501,L52680,L,0,0,0,0,0
298.9,309.21327962726446,2848.230296562917,5.032522213191525,142.8970185206687,1,11899,SYNTH01898,L,0,0,0,0,0
302.6,312.1,1519.0,38.1,178.0,0,5639,L52818,L,0,0,0,0,0
300.8,310.2,1850.0,22.8,33.0,0,7102,L54281,L,0,0,0,0,0
300.6,310.4,2007.0,19.8,116.0,0,7049,L54228,L,0,0,0,0,0
298.5,309.6,1582.0,40.3,103.0,0,1287,L48466,L,0,0,0,0,0
299.8,309.2,1591.0,37.5,109.0,0,2208,L49387,L,0,0,0,0,0
301.3,310.6,1556.0,39.0,72.0,0,6708,L53887,L,0,0,0,0,0
300.9,309.5,1612.0,35.2,124.0,0,3241,L50420,L,0,0,0,0,0
304.0,313.2,1271.0,68.6,161.0,1,12982,SYNTH02981,L,0,0,0,0,0
302.3310298421084,310.85401989473894,1295.155149210542,61.74541544735951,110.2411936843363,1,12339,SYNTH02338,L,0,0,0,0,0
302.0,310.9,1446.0,44.0,64.0,0,4063,L51242,L,0,0,0,0,0
299.8,309.5,1641.0,27.1,16.0,0,2681,L49860,L,0,0,0,0,0
300.3,309.2,1650.0,35.2,196.0,0,2845,L50024,L,0,0,0,0,0
302.5,310.9,1624.0,34.4,146.0,0,4179,L51358,L,0,0,0,0,0
299.7,311.0,1983.0,21.0,201.0,0,8190,L55369,L,0,0,0,0,0
302.1764268075326,310.6470223396105,1369.7059553207791,48.98709699584715,87.35235743376778,1,13437,SYNTH03436,L,0,0,0,0,0
303.2,311.2,1404.0,50.9,31.0,0,4750,L51929,L,0,0,0,0,0
295.8,306.5,1568.0,35.1,111.0,0,971,L48150,L,0,0,0,0,0
296.8,307.9,1448.0,48.8,31.0,0,775,L47954,L,0,0,0,0,0
298.0,307.8,1386.0,57.3,147.0,0,1654,L48833,L,0,0,0,0,0
299.0,310.4,1524.0,39.8,120.0,0,8250,L55429,L,0,0,0,0,0
296.6,307.6,1809.0,25.1,86.0,0,1042,L48221,L,0,0,0,0,0
303.4,311.6345930677518,1297.616277289929,51.88866239023403,49.473838247541394,1,13523,SYNTH03522,L,0,0,0,0,0
304.1,313.3,1438.0,45.5,188.0,0,5135,L52314,L,0,0,0,0,0
299.3,309.0,1419.0,46.6,158.0,0,2141,L49320,L,0,0,0,0,0
301.3,310.3,1626.0,31.3,180.0,0,6660,L53839,L,0,0,0,0,0
297.4,308.5,1418.0,51.2,52.0,0,8793,L55972,L,0,0,0,0,0
302.0980775039689,310.4,1290.7043407192623,60.91826371229505,21.504806240077645,1,10378,SYNTH00377,L,0,0,0,0,0
299.2,310.6,1567.0,38.4,172.0,0,8426,L55605,L,0,0,0,0,0
