Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
304.2,313.4,1644.0,31.7,23.0,0,5154,L52333,L,0,0,0,0,0
300.5,311.5,1661.0,35.9,110.0,0,7639,L54818,L,0,0,0,0,0
302.9738622107868,311.1121882682741,1351.8223192335026,52.011455667131955,7.588840383248725,1,10437,SYNTH00436,L,0,0,0,0,0
303.1,311.2,1679.0,34.8,25.0,0,4659,L51838,L,0,0,0,0,0
299.1,308.8,1329.0,53.6,207.0,1,12997,SYNTH02996,L,0,0,0,0,0
299.7,311.1,1439.0,44.9,174.0,0,8178,L55357,L,0,0,0,0,0
300.2,311.0,1255.0,71.8,149.0,1,7570,L54749,L,0,0,1,0,0
303.5,312.8,1877.0,22.3,96.0,0,5264,L52443,L,0,0,0,0,0
301.2702945805497,310.67838243009163,1591.8926617174084,34.41198186092278,230.13529720366492,1,12374,SYNTH02373,L,0,0,0,0,0
297.2,308.5,1766.0,25.8,7.0,0,8695,L55874,L,0,0,0,0,0
301.7943981115967,310.89272391257384,1277.2569227667777,69.6480361553098,86.86027116482347,1,11222,SYNTH01221,L,0,0,0,0,0
296.7,307.4,1535.0,34.6,114.0,0,8977,L56156,L,0,0,0,0,0
302.03250395609376,310.45643196236614,1345.5214398745536,49.28263646728759,109.47856012544634,1,10061,SYNTH00060,L,0,0,0,0,0
302.0,310.442359686242,1233.6034399834446,57.717984312102416,83.65956548662531,1,12451,SYNTH02450,L,0,0,0,0,0
297.2,308.3,1379.0,52.1,21.0,0,1182,L48361,L,0,0,0,0,0
297.3,308.3,1538.0,38.5,47.0,0,438,L47617,L,0,0,0,0,0
302.54084276839427,312.08655517463507,1285.6337107357692,68.71780617091216,0.08066895218968728,1,13021,SYNTH03020,L,0,0,0,0,0
300.0,311.2,1418.0,47.3,60.0,0,7535,L54714,L,0,0,0,0,0
300.9,310.4,1445.0,41.7,180.0,0,6246,L53425,L,0,0,0,0,0
298.7,309.8,1354.0,53.3,212.0,1,11419,SYNTH01418,L,0,0,0,0,0
302.52584299983897,310.32022524971825,1378.1610466677403,49.49775424923514,107.5243458326624,1,10255,SYNTH00254,L,0,0,0,0,0
301.2,311.4,1757.0,28.0,6.0,0,6848,L54027,L,0,0,0,0,0
301.9,310.4,1373.0,48.0,73.0,1,13259,SYNTH03258,L,0,0,0,0,0
298.0,308.7,1626.0,36.7,210.0,0,1506,L48685,L,0,0,0,0,0
