Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
303.1,311.2,1626.0,32.3,21.0,0,4657,L51836,L,0,0,0,0,0
298.6,309.6,1423.0,42.7,82.0,0,8392,L55571,L,0,0,0,0,0
302.37136608938124,311.19293736422503,1400.1568574503126,52.949411447018754,208.67451403975,1,10857,SYNTH00856,L,0,0,0,0,0
300.7,310.9,1356.0,65.3,66.0,1,11589,SYNTH01588,L,0,0,0,0,0
300.6,310.2,1648.0,31.7,46.0,0,6441,L53620,L,0,0,0,0,0
300.7,311.8,1603.0,34.1,17.0,0,8038,L55217,L,0,0,0,0,0
301.1,312.3,1534.0,39.0,129.0,0,7992,L55171,L,0,0,0,0,0
302.7,312.1,1763.0,26.5,184.0,0,5478,L52657,L,0,0,0,0,0
301.2,310.9,1413.0,50.1,141.0,0,6229,L53408,L,0,0,0,0,0
298.0,307.8,1839.0,22.7,79.0,0,1952,L49131,L,0,0,0,0,0
302.0,310.8,1445.0,49.1,2.0,0,4037,L51216,L,0,0,0,0,0
300.1,310.1,1569.0,43.5,17.0,0,7176,L54355,L,0,0,0,0,0
300.2,309.5,1495.0,32.6,49.0,0,2786,L49965,L,0,0,0,0,0
303.0,311.3,1365.0,56.2,146.0,1,11833,SYNTH01832,L,0,0,0,0,0
297.3,308.3,2188.0,17.0,32.0,0,8943,L56122,L,0,0,0,0,0
301.6,310.6,1222.0,70.0,62.0,0,6613,L53792,L,0,0,0,0,0
300.0,309.3,1395.0,56.5,122.0,0,2815,L49994,L,0,0,0,0,0
302.3572511942194,310.78568720144517,1375.8549761156123,47.32862559710969,20.425592158966836,1,11029,SYNTH01028,L,0,0,0,0,0
302.0168161435545,311.38017937226545,1443.8513452919906,46.77116591972524,209.5840807177726,1,10816,SYNTH00815,L,0,0,0,0,0
301.9,310.5,1340.0,55.7,204.0,1,12762,SYNTH02761,L,0,0,0,0,0
298.63952323819046,309.67904647638096,1354.0,53.36047676180953,211.49602698492058,1,12420,SYNTH02419,L,0,0,0,0,0
300.6,311.7,1528.0,43.9,185.0,0,7668,L54847,L,0,0,0,0,0
301.46425668588324,310.1571622094112,1272.5591206372671,61.615710030385,147.59527034901862,1,13368,SYNTH03367,L,0,0,0,0,0
301.9,311.2,1657.0,29.1,23.0,0,3622,L50801,L,0,0,0,0,0
300.1,310.0,1511.0,41.7,186.0,0,7160,L54339,L,0,0,0,0,0
298.6,309.6,1563.0,35.0,21.0,0,9768,L56947,L,0,0,0,0,0
299.3,309.0,1473.0,46.3,146.0,0,2135,L49314,L,0,0,0,0,0
303.4,311.8,1316.0,50.9,69.0,1,11858,SYNTH01857,L,0,0,0,0,0
302.0,310.9,1546.0,34.4,7.0,0,4039,L51218,L,0,0,0,0,0
299.0,310.2,1377.0,62.5,92.0,1,12290,SYNTH02289,L,0,0,0,0,0
303.7,312.7,1540.0,44.8,196.0,0,4978,L52157,L,0,0,0,0,0
296.5,307.6,1512.0,43.6,92.0,0,1045,L48224,L,0,0,0,0,0
300.8,311.3,1498.0,40.2,73.0,0,6953,L54132,L,0,0,0,0,0
303.5,311.9,1405.0,45.6,10.0,0,4822,L52001,L,0,0,0,0,0
301.0,310.4,1476.0,43.6,173.0,0,6243,L53422,L,0,0,0,0,0
298.1,310.0,1534.0,33.7,47.0,0,611,L47790,L,0,0,0,0,0
300.2,310.3,1331.0,52.1,30.0,0,7182,L54361,L,0,0,0,0,0
302.8,310.6,1670.0,29.1,2.0,0,4472,L51651,L,0,0,0,0,0
299.3,308.8,1647.0,32.9,172.0,0,2147,L49326,L,0,0,0,0,0
298.8,308.5,1527.0,36.2,3.0,0,9991,L57170,L,0,0,0,0,0
299.6,310.9,1716.0,28.5,117.0,0,9543,L56722,L,0,0,0,0,0
298.7,308.5,1480.0,42.2,58.0,0,2022,L49201,L,0,0,0,0,0
301.7,309.9,1317.0,49.0,187.0,1,13349,SYNTH03348,L,0,0,0,0,0
302.1,310.5,1389.0,49.6,169.0,0,4105,L51284,L,0,0,0,0,0
295.8,306.3,1235.0,76.2,89.0,1,13461,SYNTH03460,L,0,0,0,0,0
297.6,308.3,1424.0,53.9,132.0,0,8575,L55754,L,0,0,0,0,0
299.0,309.1,1523.0,38.6,177.0,0,65,L47244,L,0,0,0,0,0
302.2623033035949,310.2082022023966,1376.294944940085,49.82303303594897,164.37696696405104,1,10461,SYNTH00460,L,0,0,0,0,0
299.1,308.2,1409.0,46.4,12.0,0,2342,L49521,L,0,0,0,0,0
300.7,310.1,1376.0,50.8,75.0,0,6453,L53632,L,0,0,0,0,0
302.5,311.2,1227.0,60.1,167.0,0,3844,L51023,L,0,0,0,0,0
298.5,308.0,1404.0,48.1,32.0,0,1776,L48955,L,0,0,0,0,0
297.5,309.4,1803.0,24.7,98.0,0,543,L47722,L,0,0,0,0,0
301.9,310.9,1616.0,34.5,46.0,0,3549,L50728,L,0,0,0,0,0
298.4,309.6,1479.0,37.8,144.0,0,8499,L55678,L,0,0,0,0,0
