Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
301.3,310.0,1506.0,40.8,11.0,0,3279,L50458,L,0,0,0,0,0
300.35770078294985,309.3442362176106,1244.2594489063417,62.99034647672556,77.24039369601772,1,12726,SYNTH02725,L,0,0,0,0,0
300.9,311.2,1789.0,25.5,114.0,0,6969,L54148,L,0,0,0,0,0
302.8,312.4,1651.0,27.0,200.0,0,5382,L52561,L,0,0,0,0,0
299.1,308.9,1686.0,29.6,108.0,0,2041,L49220,L,0,0,0,0,0
300.9386650938425,310.94420990546416,1233.995094341716,70.95431839705064,190.0603537745007,1,11142,SYNTH01141,L,0,0,0,0,0
300.3,311.5,1548.0,32.2,25.0,0,7771,L54950,L,0,0,0,0,0
296.8,307.9,1372.0,49.0,140.0,0,1063,L48242,L,0,0,0,0,0
300.7,311.0,1377.0,49.9,124.0,0,6973,L54152,L,0,0,0,0,0
298.1,307.8,1540.0,37.8,203.0,0,1675,L48854,L,0,0,0,0,0
303.2862435523017,312.43749078900254,2706.4875276329926,9.78374907890025,54.761919707157,1,12155,SYNTH02154,L,0,0,0,0,0
298.0,308.3,1662.0,32.7,0.0,0,251,L47430,L,0,0,0,0,0
300.6,310.5,1509.0,43.1,31.0,0,7017,L54196,L,0,0,0,0,0
297.4,308.1,1348.0,57.4,66.0,0,8957,L56136,L,0,0,0,0,0
302.3,310.8,1377.0,47.3,22.0,1,3788,L50967,L,0,1,0,0,0
300.2541541574012,309.7996403199905,1485.6426087225132,43.16065218062827,227.80505930318895,1,10964,SYNTH00963,L,0,0,0,0,0
301.6,310.1,1687.0,26.6,16.0,0,4306,L51485,L,0,0,0,0,0
302.2498538678877,310.25043839633696,1354.5043839633695,50.49883094310144,37.25365330280799,1,12865,SYNTH02864,L,0,0,0,0,0
302.5,310.4,1349.0,55.1,187.0,1,11737,SYNTH01736,L,0,0,0,0,0
302.3,311.5,1565.0,35.6,41.0,0,3714,L50893,L,0,0,0,0,0
300.7,309.9,1412.0,45.3,155.0,0,6484,L53663,L,0,0,0,0,0
300.8,311.2,1376.0,48.1,172.0,0,6910,L54089,L,0,0,0,0,0
302.3,310.1,1388.0,49.9,48.0,0,4404,L51583,L,0,0,0,0,0
298.7,310.2,1404.0,50.3,54.0,0,1360,L48539,L,0,0,0,0,0
298.7,309.0,1691.0,30.1,154.0,0,55,L47234,L,0,0,0,0,0
301.8,310.6,2672.0,11.8,124.0,1,11842,SYNTH01841,L,0,0,0,0,0
303.5,312.9,1275.0,64.4,113.0,0,5271,L52450,L,0,0,0,0,0
302.6,311.0,1506.0,37.2,95.0,0,4249,L51428,L,0,0,0,0,0
298.87732369114343,310.1746025340807,2737.8707702600905,8.770974324663651,142.6440071715253,1,11528,SYNTH01527,L,0,0,0,0,0
296.9,307.7,1550.0,39.7,124.0,0,811,L47990,L,0,0,0,0,0
301.61870471346776,310.4951488117074,1300.0392598362673,54.707401637327095,215.6374094269355,1,11217,SYNTH01216,L,0,0,0,0,0
300.1,310.2,1475.0,54.2,53.0,0,7278,L54457,L,0,0,0,0,0
300.4,311.4,1309.0,55.5,71.0,0,7712,L54891,L,0,0,0,0,0
301.9442041116828,310.39115917766344,1370.3536328934626,51.65579588831718,153.88408223365647,1,11017,SYNTH01016,L,0,0,0,0,0
301.466529733197,310.57782342226767,2645.7741262185864,11.857905582349483,96.09034951256552,1,12131,SYNTH02130,L,0,0,0,0,0
300.86626864846363,310.4366680057187,1438.2960064274496,42.81280353509731,210.70399357255033,1,10282,SYNTH00281,L,0,0,0,0,0
302.7501662773539,310.69029929923704,1347.6956767887982,51.90232788295479,5.5986697811686925,1,11746,SYNTH01745,L,0,0,0,0,0
297.4,309.0,1583.0,32.0,166.0,0,481,L47660,L,0,0,0,0,0
299.2,309.1,1345.0,60.7,191.0,1,13225,SYNTH03224,L,0,0,0,0,0
296.6,307.5,1582.0,37.9,197.0,0,841,L48020,L,0,0,0,0,0
300.0,311.4,1692.0,29.0,216.0,1,13258,SYNTH03257,L,0,0,0,0,0
300.8,309.6,1680.0,28.7,22.0,0,2873,L50052,L,0,0,0,0,0
303.4,312.8,1376.0,53.4,98.0,0,5265,L52444,L,0,0,0,0,0
300.8,310.4,1570.0,35.2,23.0,0,6268,L53447,L,0,0,0,0,0
300.7,311.2,1457.0,51.4,61.0,0,6949,L54128,L,0,0,0,0,0
300.6,311.9,1413.0,41.3,43.0,0,8049,L55228,L,0,0,0,0,0
297.3,308.1,1642.0,36.9,206.0,0,9098,L56277,L,0,0,0,0,0
300.9,310.8,1708.0,29.1,14.0,0,6091,L53270,L,0,0,0,0,0
302.3510897193953,310.7925747661627,1369.4148504676746,53.52833270427736,89.68119625860378,1,12567,SYNTH02566,L,0,0,0,0,0
298.0,308.7,1268.0,69.4,189.0,1,12022,SYNTH02021,L,0,0,0,0,0
302.1,311.2,1550.0,34.8,177.0,0,3683,L50862,L,0,0,0,0,0
299.6,310.9,1448.0,46.3,196.0,0,8188,L55367,L,0,0,0,0,0
300.9,310.4,1454.0,43.1,43.0,0,7105,L54284,L,0,0,0,0,0
297.4,308.0,1356.0,51.9,184.0,0,8595,L55774,L,0,0,0,0,0
298.5,308.3,1504.0,38.0,20.0,0,2006,L49185,L,0,0,0,0,0
298.8,310.6,1803.0,25.4,209.0,0,8280,L55459,L,0,0,0,0,0
302.3,311.3,1439.0,41.8,96.0,0,3980,L51159,L,0,0,0,0,0
