Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
297.9,307.7,1546.0,37.6,72.0,0,1865,L49044,L,0,0,0,0,0
300.4,311.6,1200.0,76.6,3.0,1,10740,SYNTH00739,L,0,0,0,0,0
300.5,309.8,1379.0,54.2,207.0,1,11394,SYNTH01393,L,0,0,0,0,0
298.9,310.0,1482.0,41.1,82.0,0,9706,L56885,L,0,0,0,0,0
302.55360736070674,310.9536073607067,1329.5412474584216,49.34228222869236,110.92267893451121,1,12805,SYNTH02804,L,0,0,0,0,0
301.6,310.8,1355.0,57.8,195.0,1,10904,SYNTH00903,L,0,0,0,0,0
301.0,312.2,1372.0,47.0,59.0,0,7963,L55142,L,0,0,0,0,0
297.8137708683074,308.9834233725043,2778.7111986569944,7.409626711433517,172.84890734006885,1,10398,SYNTH00397,L,0,0,0,0,0
303.3902349808728,312.59837249681215,2706.0162750318786,9.799593124203033,65.31736312163433,1,13389,SYNTH03388,L,0,0,0,0,0
300.1,311.4,1484.0,43.1,13.0,0,7433,L54612,L,0,0,0,0,0
297.5,309.4,1318.0,58.2,146.0,0,561,L47740,L,0,0,0,0,0
302.8,312.4,1529.0,36.8,237.0,0,5396,L52575,L,0,0,0,0,0
300.7,312.3,1420.0,53.8,67.0,0,7878,L55057,L,0,0,0,0,0
300.4,311.4,1424.0,44.6,127.0,0,7645,L54824,L,0,0,0,0,0
301.5,309.8,1549.0,38.5,81.0,0,4331,L51510,L,0,0,0,0,0
302.1267941405233,310.1178627603489,1378.5534309912787,48.467941405232864,165.73205859476712,1,11526,SYNTH01525,L,0,0,0,0,0
301.8,309.6,1443.0,42.7,231.0,0,4385,L51564,L,0,0,0,0,0
301.6,310.6,1455.0,43.9,0.0,0,3452,L50631,L,0,0,0,0,0
300.8,309.9,1312.0,65.3,192.0,1,11669,SYNTH01668,L,0,0,0,0,0
301.7,311.3,1348.0,51.0,87.0,0,5770,L52949,L,0,0,0,0,0
299.0,310.0,1360.0,48.1,37.0,0,9686,L56865,L,0,0,0,0,0
300.995331623439,310.14791148227033,1381.0515971766279,52.273218729482565,216.52579858831396,1,11286,SYNTH01285,L,0,0,0,0,0
298.8,308.7,1450.0,43.4,66.0,0,105,L47284,L,0,0,0,0,0
296.7,307.8,1258.0,69.0,105.0,1,11455,SYNTH01454,L,0,0,0,0,0
303.7,313.1,1406.0,48.6,183.0,0,5298,L52477,L,0,0,0,0,0
300.1,309.3,1685.0,27.1,203.0,0,3186,L50365,L,0,0,0,0,0
300.3,311.6,1595.0,38.8,154.0,0,7486,L54665,L,0,0,0,0,0
299.6,309.0,1413.0,48.5,153.0,0,2224,L49403,L,0,0,0,0,0
300.0,309.6,1571.0,33.1,65.0,0,6368,L53547,L,0,0,0,0,0
298.8,308.4,1369.0,53.0,138.0,0,135,L47314,L,0,0,0,0,0
302.8,312.3,1262.0,70.5,234.0,1,12857,SYNTH02856,L,0,0,0,0,0
297.9,309.1,1504.0,43.0,4.0,0,9178,L56357,L,0,0,0,0,0
300.7,310.8,1689.0,28.9,100.0,0,5951,L53130,L,0,0,0,0,0
298.4,309.1,1362.0,46.1,37.0,0,9848,L57027,L,0,0,0,0,0
303.0,311.3,1365.0,56.2,146.0,1,12860,SYNTH02859,L,0,0,0,0,0
298.2,308.9,1737.0,25.5,26.0,0,9267,L56446,L,0,0,0,0,0
302.4,311.3,1392.0,50.5,51.0,0,3887,L51066,L,0,0,0,0,0
298.9,310.6,1363.0,52.6,190.0,0,8273,L55452,L,0,0,0,0,0
302.4822665666881,310.59622238885316,1359.3924447777065,52.019728934275165,67.0,1,10276,SYNTH00275,L,0,0,0,0,0
298.8,308.5,1395.0,44.4,33.0,0,2518,L49697,L,0,0,0,0,0
303.3,311.3,1350.0,48.1,32.0,1,4662,L51841,L,0,1,0,0,0
298.2,307.6,1369.0,54.5,82.0,0,1718,L48897,L,0,0,0,0,0
301.09813158585274,310.57334974844963,1355.8094651841086,58.30186841414728,193.70485570542635,1,12724,SYNTH02723,L,0,0,0,0,0
301.0,310.6,1493.0,37.8,206.0,1,13075,SYNTH03074,L,0,0,0,0,0
299.31755410477786,310.1223741839375,1367.1359713154861,56.29320143422569,203.33992828871533,1,13409,SYNTH03408,L,0,0,0,0,0
300.6139553654324,310.5354665240743,1363.0988437790134,59.656391500863606,206.31395536543238,1,12786,SYNTH02785,L,0,0,0,0,0
299.09073462522485,310.0292153889888,1438.838480763764,45.73301347957885,46.13773097696857,1,11586,SYNTH01585,L,0,0,0,0,0
301.6825585751468,310.85266773240477,1351.3683306689882,59.440561772361036,207.61388444831354,1,11482,SYNTH01481,L,0,0,0,0,0
300.5,309.8,1305.0,51.7,202.0,0,3018,L50197,L,0,0,0,0,0
303.4,311.8,1316.0,50.9,69.0,1,12086,SYNTH02085,L,0,0,0,0,0
298.9,308.6,1400.0,49.5,79.0,0,2031,L49210,L,0,0,0,0,0
303.48987877352994,312.11012122647,1335.5020204411676,64.39674827349984,56.19434276473068,1,12392,SYNTH02391,L,0,0,0,0,0
303.4,311.6345930677518,1297.616277289929,51.88866239023403,49.473838247541394,1,10547,SYNTH00546,L,0,0,0,0,0
300.2046718963843,310.5606229195179,1375.8186875855372,52.39454945421829,229.20467189638433,1,12368,SYNTH02367,L,0,0,0,0,0
299.7,309.4,1445.0,42.9,55.0,0,2187,L49366,L,0,0,0,0,0
300.0,309.8,1474.0,40.6,78.0,0,7202,L54381,L,0,0,0,0,0
