Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
301.7873290902953,310.9694882245529,1355.3568173148483,57.71079567128794,194.91079567128796,1,10260,SYNTH00259,L,0,0,0,0,0
303.0,311.3,1466.0,43.0,210.0,0,4637,L51816,L,0,0,0,0,0
304.0,313.2,1481.0,42.6,213.0,0,5309,L52488,L,0,0,0,0,0
303.2862435523017,312.43749078900254,2706.4875276329926,9.78374907890025,54.761919707157,1,11288,SYNTH01287,L,0,0,0,0,0
298.1,307.7,1495.0,48.1,111.0,0,1805,L48984,L,0,0,0,0,0
298.3,309.0,1339.0,58.8,35.0,0,9847,L57026,L,0,0,0,0,0
303.2,311.4,1351.0,53.8,8.0,1,4740,L51919,L,0,1,0,0,0
300.6,311.5,1419.0,38.6,31.0,0,7699,L54878,L,0,0,0,0,0
299.1,308.8,1502.0,46.7,197.0,0,2585,L49764,L,0,0,0,0,0
302.7,311.9,1389.0,46.5,15.0,0,3873,L51052,L,0,0,0,0,0
298.6,309.5,1483.0,43.2,92.0,0,9791,L56970,L,0,0,0,0,0
297.0,307.8,1385.0,56.4,202.0,1,12203,SYNTH02202,L,0,0,0,0,0
300.9,311.3,1953.0,19.4,107.0,0,6884,L54063,L,0,0,0,0,0
298.9317650430963,308.68885462227485,1309.6148605036335,60.34526285617699,190.5405579854659,1,11877,SYNTH01876,L,0,0,0,0,0
299.2,310.2,1458.0,47.0,183.0,0,9648,L56827,L,0,0,0,0,0
303.5,312.9,1501.0,44.0,128.0,0,5278,L52457,L,0,0,0,0,0
296.2,307.3,1711.0,29.9,42.0,0,1025,L48204,L,0,0,0,0,0
302.0,310.4,1448.0,43.4,167.0,0,4104,L51283,L,0,0,0,0,0
299.5,309.3,1333.0,54.1,147.0,0,2057,L49236,L,0,0,0,0,0
302.5,310.5,1436.0,36.5,43.0,0,4488,L51667,L,0,0,0,0,0
297.6,309.5,1549.0,34.9,68.0,0,532,L47711,L,0,0,0,0,0
297.4,308.7,2874.0,4.2,118.0,1,12593,SYNTH02592,L,0,0,0,0,0
302.5515468730069,310.31340312061513,1329.6185624760824,50.90928123804124,149.6494999362199,1,10611,SYNTH00610,L,0,0,0,0,0
297.8,308.8,1579.0,32.9,70.0,0,9206,L56385,L,0,0,0,0,0
300.5,309.5,1379.0,55.6,2.0,0,3029,L50208,L,0,0,0,0,0
298.2,308.4,1478.0,42.9,183.0,0,235,L47414,L,0,0,0,0,0
302.1030472109728,310.3576180274321,1354.3019312867652,46.94570816459263,167.30193128676527,1,13188,SYNTH03187,L,0,0,0,0,0
300.8,310.7,1339.0,59.1,203.0,1,6079,L53258,L,0,0,0,1,0
302.3,311.7,1453.0,41.2,147.0,0,5547,L52726,L,0,0,0,0,0
297.6,308.3,1595.0,34.3,41.0,0,350,L47529,L,0,0,0,0,0
302.20073392534164,310.29963303732916,1341.0183481335412,60.30770621608725,107.99266074658357,1,10165,SYNTH00164,L,0,0,0,0,0
298.2,309.0,1491.0,38.3,121.0,0,9304,L56483,L,0,0,0,0,0
299.2,308.4,1620.0,34.1,89.0,0,2371,L49550,L,0,0,0,0,0
299.0,310.1,1886.0,21.2,13.0,0,9677,L56856,L,0,0,0,0,0
302.0,309.9,1308.0,57.6,197.0,1,4371,L51550,L,0,1,0,1,0
300.6,309.5,1576.0,38.8,124.0,0,2911,L50090,L,0,0,0,0,0
300.3919363025522,309.9,1395.3790445382833,46.332254789791094,210.0,1,10605,SYNTH00604,L,0,0,0,0,0
298.4,310.1,1533.0,35.2,92.0,0,627,L47806,L,0,0,0,0,0
299.1,308.3,1325.0,46.9,28.0,0,2255,L49434,L,0,0,0,0,0
297.2,308.5,1574.0,35.8,95.0,0,8812,L55991,L,0,0,0,0,0
302.82240201545704,311.12240201545706,1333.2240201545703,52.889608061828135,159.56005038642584,1,13317,SYNTH03316,L,0,0,0,0,0
303.3,311.5,1373.0,47.3,60.0,1,11525,SYNTH01524,L,0,0,0,0,0
299.4,309.2,1569.0,40.8,73.0,0,2620,L49799,L,0,0,0,0,0
302.4616530545806,310.98676598063656,1340.3744353697205,52.44241228343233,206.24661221832253,1,11901,SYNTH01900,L,0,0,0,0,0
299.2,308.4,1509.0,39.4,0.0,0,2336,L49515,L,0,0,0,0,0
298.7,309.8,1354.0,53.3,212.0,1,12613,SYNTH02612,L,0,0,0,0,0
303.0,312.6,1451.0,42.1,125.0,0,5454,L52633,L,0,0,0,0,0
298.5,309.5,1294.0,66.7,12.0,1,11293,SYNTH01292,L,0,0,0,0,0
301.00829334158624,311.09375599876205,1375.6877999381031,59.25033593067549,133.87511997524126,1,12517,SYNTH02516,L,0,0,0,0,0
301.8,310.0,1493.0,40.3,185.0,0,4285,L51464,L,0,0,0,0,0
298.3045819080463,308.63819752134697,2679.195221806244,10.662649318554873,88.12898884237214,1,12471,SYNTH02470,L,0,0,0,0,0
297.3,308.3,1309.0,61.5,56.0,0,9042,L56221,L,0,0,0,0,0
298.8,309.9,1525.0,39.7,77.0,0,8390,L55569,L,0,0,0,0,0
303.6,312.5,1286.0,62.4,101.0,0,4940,L52119,L,0,0,0,0,0
302.7,310.7,1369.0,47.5,11.0,1,13309,SYNTH03308,L,0,0,0,0,0
297.4,308.8,1620.0,33.4,186.0,0,8765,L55944,L,0,0,0,0,0
297.6,308.0,1258.0,57.4,139.0,0,9390,L56569,L,0,0,0,0,0
300.0,309.6,1738.0,28.7,51.0,0,6363,L53542,L,0,0,0,0,0
299.7,309.6,1399.0,51.3,144.0,0,7227,L54406,L,0,0,0,0,0
297.0,307.8,1500.0,39.9,175.0,0,9002,L56181,L,0,0,0,0,0
300.9,310.8,1493.0,45.8,57.0,0,6198,L53377,L,0,0,0,0,0
298.2,307.8,1375.0,46.6,188.0,0,1993,L49172,L,0,0,0,0,0
303.11517368240686,311.1273126283323,1316.757221081491,57.50585001713528,88.90895790555912,1,12009,SYNTH02008,L,0,0,0,0,0
299.2,308.7,1492.0,37.8,91.0,0,2451,L49630,L,0,0,0,0,0
302.4,311.2,1450.0,47.9,154.0,0,3838,L51017,L,0,0,0,0,0
301.0,312.1,1377.0,49.9,48.0,0,7959,L55138,L,0,0,0,0,0
