Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
297.6,308.6,1664.0,30.1,81.0,0,9130,L56309,L,0,0,0,0,0
302.5,311.6,1419.0,43.7,39.0,0,3883,L51062,L,0,0,0,0,0
300.2,311.6,1322.0,50.9,215.0,0,7848,L55027,L,0,0,0,0,0
301.0,310.6,1493.0,37.8,206.0,1,11185,SYNTH01184,L,0,0,0,0,0
296.9,307.9,1359.0,56.5,110.0,0,1213,L48392,L,0,0,0,0,0
301.0,310.6,1493.0,37.8,206.0,1,6257,L53436,L,1,0,0,0,0
298.9,310.2,1696.0,30.2,214.0,0,1331,L48510,L,0,0,0,0,0
301.4886156042335,310.3963959495098,1269.2694508631907,59.090332337120934,191.4971387785209,1,10370,SYNTH00369,L,0,0,0,0,0
301.9,311.0,1541.0,38.9,193.0,0,3522,L50701,L,0,0,0,0,0
301.00023171810244,310.4711770357054,1364.0968489413233,64.77701571685378,207.70945317602988,1,11627,SYNTH01626,L,0,0,0,0,0
300.6,310.2,1489.0,47.8,21.0,0,7097,L54276,L,0,0,0,0,0
302.9662294063592,311.4084807792686,1316.182733394596,55.51958512038202,86.84502745818774,1,13098,SYNTH03097,L,0,0,0,0,0
300.0,311.4,1483.0,45.6,187.0,0,7835,L55014,L,0,0,0,0,0
301.4535376190975,311.182830095278,1283.41415047639,68.041415047639,7.643082539350003,1,11047,SYNTH01046,L,0,0,0,0,0
302.88285676784125,311.17224460330385,1373.0,47.508571616079365,63.873472870045354,1,12194,SYNTH02193,L,0,0,0,0,0
301.9,310.9,1486.0,40.3,6.0,0,3533,L50712,L,0,0,0,0,0
298.9,309.0,1410.0,65.7,191.0,1,13039,SYNTH03038,L,0,0,0,0,0
301.1,310.2,1455.0,55.3,9.0,0,6511,L53690,L,0,0,0,0,0
298.1,307.9,1502.0,41.8,79.0,0,1868,L49047,L,0,0,0,0,0
301.6605248400403,310.6199250228514,2664.8269917735,11.879700091405551,119.2179945156669,1,10491,SYNTH00490,L,0,0,0,0,0
298.1,308.5,1498.0,49.4,5.0,0,3,L47182,L,0,0,0,0,0
298.4,308.5,1490.0,37.9,110.0,0,204,L47383,L,0,0,0,0,0
301.9,310.4,1376.0,54.9,126.0,1,4088,L51267,L,0,1,0,0,0
297.7,308.2,1446.0,43.9,172.0,0,9401,L56580,L,0,0,0,0,0
299.3,308.5,1413.0,38.5,57.0,0,2360,L49539,L,0,0,0,0,0
301.7,310.1,1402.0,50.1,3.0,0,4300,L51479,L,0,0,0,0,0
297.9,308.6,1468.0,36.0,168.0,0,313,L47492,L,0,0,0,0,0
299.0,310.3,1483.0,39.2,153.0,0,1397,L48576,L,0,0,0,0,0
298.6233314806134,309.0595948367354,1374.6787845102062,56.86787845102062,203.2797974183677,1,10825,SYNTH00824,L,0,0,0,0,0
297.9,307.6,1430.0,52.4,178.0,0,1907,L49086,L,0,0,0,0,0
302.2,311.5,1346.0,52.4,157.0,0,3675,L50854,L,0,0,0,0,0
302.3,310.9,1891.0,22.7,135.0,0,3831,L51010,L,0,0,0,0,0
300.7,310.3,1458.0,40.0,207.0,0,7083,L54262,L,0,0,0,0,0
302.3,310.1,1321.0,52.7,134.0,1,4436,L51615,L,0,1,0,0,0
299.3,310.5,1818.0,26.0,102.0,0,9537,L56716,L,0,0,0,0,0
301.5,310.5,1351.0,52.9,116.0,0,3323,L50502,L,0,0,0,0,0
297.8,308.9,1530.0,37.6,106.0,0,8888,L56067,L,0,0,0,0,0
301.3,310.0,1344.0,54.8,186.0,0,3264,L50443,L,0,0,0,0,0
298.9,310.4,1546.0,37.7,159.0,0,8421,L55600,L,0,0,0,0,0
302.4014641593157,310.75669434613445,1334.4476981318126,53.06569056045621,161.91003785678217,1,10216,SYNTH00215,L,0,0,0,0,0
300.4,311.8,1689.0,30.8,196.0,0,7759,L54938,L,0,0,0,0,0
302.9641691969362,311.7493483105654,1287.827362879027,67.46156243919779,96.67915401531896,1,12552,SYNTH02551,L,0,0,0,0,0
300.5,311.8,1524.0,38.9,214.0,1,7511,L54690,L,1,0,0,0,0
296.3,307.2,1637.0,31.6,27.0,0,1018,L48197,L,0,0,0,0,0
302.3,311.0,1442.0,43.7,152.0,0,3755,L50934,L,0,0,0,0,0
297.1,308.5,1555.0,36.2,0.0,0,8692,L55871,L,0,0,0,0,0
296.9,308.0,1332.0,53.9,7.0,0,766,L47945,L,0,0,0,0,0
302.4,310.3,1479.0,36.2,115.0,0,4515,L51694,L,0,0,0,0,0
301.7,310.2,1686.0,28.9,59.0,0,4322,L51501,L,0,0,0,0,0
300.7,309.6,1661.0,30.3,129.0,0,2913,L50092,L,0,0,0,0,0
302.3,311.5,1507.0,37.5,55.0,0,3966,L51145,L,0,0,0,0,0
302.5,312.0,1574.0,42.0,188.0,0,5644,L52823,L,0,0,0,0,0
299.9,311.4,1627.0,36.7,118.0,0,7809,L54988,L,0,0,0,0,0
302.3,311.7,1281.0,48.8,0.0,0,5739,L52918,L,0,0,0,0,0
297.9,307.6,1504.0,42.4,180.0,0,1908,L49087,L,0,0,0,0,0
300.3,310.3,1704.0,29.5,0.0,0,7169,L54348,L,0,0,0,0,0
302.3,311.2,1401.0,49.7,118.0,0,3741,L50920,L,0,0,0,0,0
298.3,309.7,1484.0,44.3,173.0,0,8511,L55690,L,0,0,0,0,0
300.1,311.5,1659.0,31.1,203.0,0,7843,L55022,L,0,0,0,0,0
300.9,311.1,1471.0,39.3,91.0,0,6120,L53299,L,0,0,0,0,0
299.0,310.3,1868.0,24.0,221.0,0,1333,L48512,L,0,0,0,0,0
303.17830497906954,311.4043824835546,1373.0,47.36084751046524,61.130025194354545,1,12358,SYNTH02357,L,0,0,0,0,0
300.1,309.4,1858.0,23.6,26.0,0,3120,L50299,L,0,0,0,0,0
298.6,309.3,1537.0,37.6,175.0,0,9325,L56504,L,0,0,0,0,0
298.1,309.0,1559.0,34.0,54.0,0,1529,L48708,L,0,0,0,0,0
301.6,310.1,1362.0,55.8,70.0,1,4327,L51506,L,0,1,0,0,0
301.0,310.9,1679.0,29.8,64.0,0,6201,L53380,L,0,0,0,0,0
302.8,312.6,1462.0,39.4,22.0,0,5412,L52591,L,0,0,0,0,0
300.2,309.6,1359.0,51.5,66.0,0,3135,L50314,L,0,0,0,0,0
299.499084308323,309.3359751611067,1268.454267972219,63.676223550039346,191.7256078333146,1,11530,SYNTH01529,L,0,0,0,0,0
299.1,308.6,1611.0,31.4,161.0,0,2310,L49489,L,0,0,0,0,0
302.4616530545806,310.98676598063656,1340.3744353697205,52.44241228343233,206.24661221832253,1,11138,SYNTH01137,L,0,0,0,0,0
300.5164773425817,310.1429663515247,1446.713557656502,43.07566621646385,208.0,1,10915,SYNTH00914,L,0,0,0,0,0
300.3,311.1,1388.0,49.4,128.0,0,7562,L54741,L,0,0,0,0,0
302.2,310.6,1334.0,53.2,159.0,1,13218,SYNTH03217,L,0,0,0,0,0
298.0,307.5,1644.0,32.8,215.0,0,1679,L48858,L,0,0,0,0,0
297.7,307.2,1518.0,35.8,195.0,0,1837,L49016,L,0,0,0,0,0
298.8,309.8,1363.0,44.0,25.0,0,1434,L48613,L,0,0,0,0,0
297.9,307.7,1537.0,37.7,15.0,0,1926,L49105,L,0,0,0,0,0
299.5,309.2,1499.0,41.5,175.0,0,2574,L49753,L,0,0,0,0,0
299.77594682607287,309.2796473143693,1306.3982365718466,69.88246608858913,45.43524145481149,1,10916,SYNTH00915,L,0,0,0,0,0
298.4,310.0,1559.0,44.2,23.0,0,8451,L55630,L,0,0,0,0,0
297.4,308.8,1538.0,41.2,126.0,0,8742,L55921,L,0,0,0,0,0
299.4,310.8,1376.0,53.9,215.0,1,10988,SYNTH00987,L,0,0,0,0,0
302.2,310.6,1353.3793945488562,51.08584527359661,127.44053817879438,1,10209,SYNTH00208,L,0,0,0,0,0
299.1221437479185,310.41156547420815,2734.14386609819,8.895204463393668,142.10578273710408,1,11711,SYNTH01710,L,0,0,0,0,0
299.5,309.1,1357.0,47.3,106.0,0,2719,L49898,L,0,0,0,0,0
301.6,310.6,1621.0,33.7,137.0,0,3418,L50597,L,0,0,0,0,0
300.5,310.5,1515.0,36.6,54.0,0,5933,L53112,L,0,0,0,0,0
302.473846096302,310.21076914445297,1358.36923048151,55.55999925192573,63.21538288905938,1,13496,SYNTH03495,L,0,0,0,0,0
298.38730609962636,308.75136814774595,2855.257828315815,4.805077560149459,157.35542921046215,1,11769,SYNTH01768,L,0,0,0,0,0
300.2,311.3,1487.0,36.9,71.0,0,7540,L54719,L,0,0,0,0,0
298.3,307.9,1703.0,28.9,147.0,0,9966,L57145,L,0,0,0,0,0
300.6,310.4,1446.0,49.7,155.0,0,7062,L54241,L,0,0,0,0,0
300.9,309.7,2355.0,14.4,201.0,0,2941,L50120,L,0,0,0,0,0
302.4,310.1,2009.0,18.9,59.0,0,4409,L51588,L,0,0,0,0,0
300.2,311.5,1495.0,38.5,69.0,0,7790,L54969,L,0,0,0,0,0
297.5,308.4,1723.0,27.3,67.0,0,8637,L55816,L,0,0,0,0,0
302.57566341059515,310.396386175496,1351.8289105960323,42.48385124172658,9.171089403967773,1,12494,SYNTH02493,L,0,0,0,0,0
302.57648874304385,310.730877814239,1371.4702251391227,47.43824437152193,14.396559566293803,1,12236,SYNTH02235,L,0,0,0,0,0
297.4,308.2,1297.0,52.1,211.0,0,8605,L55784,L,0,0,0,0,0
301.1,310.9,1282.0,67.9,10.0,1,6179,L53358,L,0,0,1,0,0
300.7,310.9,1356.0,65.3,66.0,1,6025,L53204,L,0,0,1,0,0
304.2,313.3,1464.0,45.9,48.0,0,5163,L52342,L,0,0,0,0,0
299.0,308.5,1559.0,38.1,194.0,0,2412,L49591,L,0,0,0,0,0
297.7,308.1,1734.0,30.7,177.0,0,9403,L56582,L,0,0,0,0,0
300.1,310.5,1356.0,45.8,126.0,0,7307,L54486,L,0,0,0,0,0
297.9,309.5,1390.0,47.9,127.0,0,642,L47821,L,0,0,0,0,0
299.0,308.6,1648.0,30.8,98.0,0,2454,L49633,L,0,0,0,0,0
301.82757773079385,311.38295946606917,1239.2029220246477,69.40650333706785,148.52130066741356,1,10617,SYNTH00616,L,0,0,0,0,0
303.4,311.6,1449.0,41.7,132.0,0,4697,L51876,L,0,0,0,0,0
300.5,311.5,1487.0,43.0,78.0,0,7715,L54894,L,0,0,0,0,0
298.2,308.9,1367.0,45.0,85.0,0,9290,L56469,L,0,0,0,0,0
300.8,310.9,1748.0,29.9,140.0,0,6054,L53233,L,0,0,0,0,0
300.5,309.8,1507.0,42.5,117.0,0,6469,L53648,L,0,0,0,0,0
