Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
298.9,308.2,1372.0,63.6,30.0,1,11380,SYNTH01379,L,0,0,0,0,0
299.1,308.8,1502.0,38.3,88.0,0,2541,L49720,L,0,0,0,0,0
302.5031348056026,310.9031348056026,1329.9686519439742,56.63981113498532,97.4388727843621,1,10655,SYNTH00654,L,0,0,0,0,0
299.6,310.8,1393.0,49.9,78.0,0,8142,L55321,L,0,0,0,0,0
296.7,307.7,1502.0,43.9,84.0,0,1041,L48220,L,0,0,0,0,0
300.6,311.0,1563.0,40.7,87.0,0,6959,L54138,L,0,0,0,0,0
303.6,312.7,1637.0,32.9,19.0,0,5318,L52497,L,0,0,0,0,0
302.2660973645037,310.6995342073212,1368.3359210704375,53.19767103660618,150.67028949861262,1,10369,SYNTH00368,L,0,0,0,0,0
297.3,307.9,1579.0,34.4,193.0,0,9010,L56189,L,0,0,0,0,0
302.4,312.0,1457.0,45.5,206.0,0,5567,L52746,L,0,0,0,0,0
297.4,309.4,1620.0,35.4,51.0,0,525,L47704,L,0,0,0,0,0
303.0,311.3,2194.0,16.5,148.0,0,4613,L51792,L,0,0,0,0,0
303.5,312.3,1946.0,21.1,112.0,0,4862,L52041,L,0,0,0,0,0
297.6,308.6,1351.0,51.0,37.0,0,9112,L56291,L,0,0,0,0,0
302.9,312.5,1550.0,45.5,72.0,0,5434,L52613,L,0,0,0,0,0
297.4,308.4,1664.0,28.1,67.0,0,9047,L56226,L,0,0,0,0,0
301.7,310.7,1641.0,31.9,192.0,0,3606,L50785,L,0,0,0,0,0
297.8,307.8,1412.0,48.3,27.0,0,1608,L48787,L,0,0,0,0,0
297.6,308.8,1539.0,40.2,72.0,0,699,L47878,L,0,0,0,0,0
297.5,308.6,1793.0,26.7,70.0,0,446,L47625,L,0,0,0,0,0
301.4,310.6,1578.0,33.0,181.0,0,6575,L53754,L,0,0,0,0,0
297.2,307.9,1989.0,20.3,186.0,0,9090,L56269,L,0,0,0,0,0
297.8,307.5,1388.0,40.0,159.0,0,1900,L49079,L,0,0,0,0,0
300.7,310.6,1407.0,40.5,87.0,0,6210,L53389,L,0,0,0,0,0
297.4,308.5,1495.0,37.8,211.0,0,417,L47596,L,0,0,0,0,0
299.7,309.0,1412.0,49.2,85.0,0,2198,L49377,L,0,0,0,0,0
303.4,311.4,1307.0,54.0,44.0,1,12175,SYNTH02174,L,0,0,0,0,0
298.3,308.4,1585.0,30.6,127.0,0,1558,L48737,L,0,0,0,0,0
299.6,309.2,1450.0,43.1,160.0,0,2569,L49748,L,0,0,0,0,0
300.4,310.8,1390.0,52.5,144.0,0,5968,L53147,L,0,0,0,0,0
302.28483951430565,310.88104939288206,1360.4927157850664,44.15160485694353,67.2274072854153,1,12931,SYNTH02930,L,0,0,0,0,0
298.7,310.2,1717.0,27.3,26.0,0,1348,L48527,L,0,0,0,0,0
300.1,309.2,1599.0,30.1,216.0,0,3191,L50370,L,0,0,0,0,0
300.4,310.5,1578.0,32.8,26.0,0,7267,L54446,L,0,0,0,0,0
299.0,308.6,1946.0,22.3,102.0,0,2456,L49635,L,0,0,0,0,0
299.0,308.6,1466.0,46.4,112.0,0,2461,L49640,L,0,0,0,0,0
298.0,308.9,1500.0,36.7,104.0,0,8564,L55743,L,0,0,0,0,0
302.4,310.2,1346.0,62.4,106.0,1,4511,L51690,L,0,1,0,0,0
302.3,311.1,1546.0,33.1,156.0,0,3757,L50936,L,0,0,0,0,0
301.9,310.8,1540.0,37.6,83.0,0,3483,L50662,L,0,0,0,0,0
299.7,309.1,1851.0,24.7,189.0,0,2753,M17612,M,0,0,0,0,0
298.0,308.7,1479.0,58.5,176.0,1,12400,SYNTH02399,M,0,0,0,0,0
298.2,309.2,1524.0,34.6,161.0,0,1487,M16346,M,0,0,0,0,0
300.2046718963843,310.5606229195179,1375.8186875855372,52.39454945421829,229.20467189638435,1,10397,SYNTH00396,M,0,0,0,0,0
302.45443842864006,310.26074876181326,1331.581822377063,50.38737933365364,145.87379333653638,1,10759,SYNTH00758,M,0,0,0,0,0
298.1,308.9,1459.0,50.3,115.0,0,9302,M24161,M,0,0,0,0,0
301.1,310.7,2219.0,16.7,79.0,0,6791,M21650,M,0,0,0,0,0
300.9,311.2,1472.0,40.0,93.0,0,6121,M20980,M,0,0,0,0,0
298.9,310.7,1638.0,33.6,218.0,0,8283,M23142,M,0,0,0,0,0
300.2,311.3,1587.0,31.2,73.0,0,7541,M22400,M,0,0,0,0,0
301.2542688246167,310.72335041592845,1334.4353172995457,65.59275522606477,205.41009065701303,1,13006,SYNTH03005,M,0,0,0,0,0
300.554776315122,310.2363059212195,1363.2738815756095,63.48470393902454,207.2738815756098,1,12773,SYNTH02772,M,0,0,0,0,0
296.3,307.2,1319.0,68.3,24.0,1,1017,M15876,M,0,0,1,0,0
303.7,312.9,1566.0,32.6,9.0,0,5314,M20173,M,0,0,0,0,0
302.2,311.4,1539.0,35.1,24.0,0,5665,M20524,M,0,0,0,0,0
301.9,311.1,1380.0,51.6,184.0,0,3686,M18545,M,0,0,0,0,0
298.1,307.8,1503.0,44.7,54.0,0,1705,M16564,M,0,0,0,0,0
303.35454648819666,311.45227419161193,1412.4091270868826,45.6386328319948,102.22726755901678,1,10382,SYNTH00381,M,0,0,0,0,0
304.2,313.5,1557.0,37.3,164.0,0,5125,M19984,M,0,0,0,0,0
298.1,308.6,1425.0,41.9,11.0,0,6,M14865,M,0,0,0,0,0
303.2,311.5,1336.0,58.2,2.0,1,4738,M19597,M,0,1,0,0,0
299.2,308.2,1674.0,28.2,14.0,0,2343,M17202,M,0,0,0,0,0
298.2,308.5,2678.0,10.7,86.0,1,11819,SYNTH01818,M,0,0,0,0,0
298.9,310.1,1549.0,40.2,65.0,0,9604,M24463,M,0,0,0,0,0
302.1,310.7,1364.0,47.8,213.0,1,12178,SYNTH02177,M,0,0,0,0,0
298.7,309.2,1423.0,48.9,187.0,0,9902,M24761,M,0,0,0,0,0
299.7,308.9,1551.0,35.4,82.0,0,2197,M17056,M,0,0,0,0,0
297.9,308.8,1602.0,32.1,59.0,0,9201,M24060,M,0,0,0,0,0
300.1,310.1,1402.0,46.6,10.0,0,7173,M22032,M,0,0,0,0,0
301.7873290902953,310.9694882245529,1355.3568173148485,57.71079567128794,194.910795671288,1,13198,SYNTH03197,M,0,0,0,0,0
302.3,311.0,1450.0,45.7,175.0,0,3848,M18707,M,0,0,0,0,0
301.24663534803426,310.9156737770105,1411.3451921448814,53.28221178267808,236.3346199433243,1,11567,SYNTH01566,M,0,0,0,0,0
298.6,309.5,1580.0,33.9,70.0,0,9860,M24719,M,0,0,0,0,0
300.3,311.6,1617.0,32.5,115.0,0,7473,M22332,M,0,0,0,0,0
299.5,309.0,1399.0,49.7,207.0,0,2159,M17018,M,0,0,0,0,0
302.0,310.4,1336.0,58.2,110.0,1,13082,SYNTH03081,M,0,0,0,0,0
300.5,311.9,1370.0,44.8,20.0,0,7860,M22719,M,0,0,0,0,0
297.0,307.9,1493.0,34.7,57.0,0,1197,M16056,M,0,0,0,0,0
302.2586419286768,310.6439814465076,1333.560185534924,53.02407421396957,158.2669758915399,1,12996,SYNTH02995,M,0,0,0,0,0
301.8,311.3,1624.0,31.6,145.0,0,5793,M20652,M,0,0,0,0,0
298.9,309.6,1567.0,34.5,204.0,0,9489,M24348,M,0,0,0,0,0
304.0,313.3,1415.0,52.8,82.0,0,5094,M19953,M,0,0,0,0,0
297.5,308.5,1447.0,41.6,118.0,0,9145,M24004,M,0,0,0,0,0
298.2,308.7,1599.0,36.2,28.0,0,9350,M24209,M,0,0,0,0,0
299.1484598388658,309.0515401611342,2572.904730957127,12.683613854979203,151.93140759266515,1,12967,SYNTH02966,M,0,0,0,0,0
298.9,308.7,1772.0,28.4,177.0,0,2487,M17346,M,0,0,0,0,0
299.8,311.0,1948.0,20.0,185.0,0,9570,M24429,M,0,0,0,0,0
