Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
299.5,309.1,1863.0,22.5,79.0,0,2114,L49293,L,0,0,0,0,0
298.8,309.1,1513.0,40.3,160.0,0,58,L47237,L,0,0,0,0,0
302.8,312.4,1376.0,57.1,8.0,0,5494,L52673,L,0,0,0,0,0
303.9,313.2,1393.0,46.5,9.0,0,4991,L52170,L,0,0,0,0,0
299.0,310.1,1505.0,41.3,85.0,0,9611,L56790,L,0,0,0,0,0
299.5,309.4,1390.0,58.8,195.0,1,11671,SYNTH01670,L,0,0,0,0,0
299.2,308.5,1544.0,41.6,146.0,0,2394,L49573,L,0,0,0,0,0
300.8,310.5,1434.0,44.5,89.0,0,6211,L53390,L,0,0,0,0,0
297.2,308.6,1636.0,31.3,192.0,0,1241,L48420,L,0,0,0,0,0
301.9,310.8,1735.0,31.5,66.0,0,3557,L50736,L,0,0,0,0,0
298.4,308.9,1628.0,34.9,93.0,0,1544,L48723,L,0,0,0,0,0
301.9,309.6,1446.0,43.2,225.0,0,4382,L51561,L,0,0,0,0,0
297.6,308.6,2384.0,14.4,171.0,0,9165,L56344,L,0,0,0,0,0
300.9003819663308,310.8998090168346,1379.1238063552162,61.33504109174549,132.24761271043252,1,11630,SYNTH01629,L,0,0,0,0,0
304.3,313.5,1590.0,29.8,17.0,0,5151,L52330,L,0,0,0,0,0
298.7,309.9,1617.0,33.0,203.0,0,1416,L48595,L,0,0,0,0,0
303.7,312.0,2663.0,11.4,71.0,1,10805,SYNTH00804,L,0,0,0,0,0
297.7,309.1,1563.0,39.3,56.0,0,692,L47871,L,0,0,0,0,0
302.4,311.0,1573.0,36.5,193.0,0,4198,L51377,L,0,0,0,0,0
300.8453667879019,309.68092312508696,1332.537030523458,58.67444718014764,186.5537030523458,1,11740,SYNTH01739,L,0,0,0,0,0
298.2,308.1,1622.0,34.9,67.0,0,1947,L49126,L,0,0,0,0,0
302.4,310.1,1426.0,46.8,95.0,0,4506,L51685,L,0,0,0,0,0
300.9,312.7,1416.0,43.8,112.0,0,7894,L55073,L,0,0,0,0,0
299.75352223604705,308.8446153672028,1361.0,60.46461559356685,172.67854249179237,1,12026,SYNTH02025,L,0,0,0,0,0
298.2,308.1,1379.0,62.3,149.0,0,1655,L48834,L,0,0,0,0,0
302.4205368664923,310.52738248865643,1371.7604032242564,46.05939516361556,144.06845622164107,1,11799,SYNTH01798,L,0,0,0,0,0
296.2,307.2,1382.0,52.0,201.0,0,1006,L48185,L,0,0,0,0,0
300.2,310.4,1808.0,25.8,35.0,0,7271,L54450,L,0,0,0,0,0
300.4,309.5,1525.0,51.3,4.0,0,3030,L50209,L,0,0,0,0,0
299.4,309.3,1377.0,43.6,28.0,0,2095,L49274,L,0,0,0,0,0
298.7,309.9,1621.0,34.1,130.0,0,1297,L48476,L,0,0,0,0,0
300.8,310.8,1407.0,45.1,51.0,0,6104,L53283,L,0,0,0,0,0
303.9,313.0,1433.0,48.4,178.0,0,5053,L52232,L,0,0,0,0,0
298.0,308.5,1429.0,37.7,220.0,1,1510,L48689,L,1,0,0,0,0
302.4,311.7,1721.0,26.9,112.0,0,5534,L52713,L,0,0,0,0,0
303.5,313.0,1482.0,38.5,82.0,0,5258,L52437,L,0,0,0,0,0
303.0,312.5,1461.0,40.2,127.0,0,5455,L52634,L,0,0,0,0,0
299.0,308.6,1329.0,60.5,120.0,0,127,L47306,L,0,0,0,0,0
298.3,309.6,1527.0,30.9,189.0,0,8517,L55696,L,0,0,0,0,0
300.7,309.5,1850.0,24.5,19.0,0,2949,L50128,L,0,0,0,0,0
301.67366918504626,311.17244872209574,1418.0244092590112,49.70950401862519,216.19267722229665,1,11555,SYNTH01554,L,0,0,0,0,0
298.98355765997684,308.7334999759828,1430.6657693600926,59.8657309040966,20.0,1,10961,SYNTH00960,L,0,0,0,0,0
302.98983064416984,311.1813560783368,1335.8305086833382,53.31186352997951,172.84745658330894,1,11876,SYNTH01875,L,0,0,0,0,0
297.2,308.6,1578.0,34.4,76.0,0,8724,L55903,L,0,0,0,0,0
298.0,308.5,1713.0,25.3,124.0,0,298,L47477,L,0,0,0,0,0
299.2,310.6,1370.0,61.9,42.0,0,8217,L55396,L,0,0,0,0,0
302.5,310.9,1477.0,39.2,144.0,0,4178,L51357,L,0,0,0,0,0
300.6,309.7,1617.0,33.2,185.0,0,6495,L53674,L,0,0,0,0,0
300.6,309.9,1428.0,48.8,109.0,0,7131,L54310,L,0,0,0,0,0
298.7,309.8,1354.0,53.3,212.0,1,12491,SYNTH02490,L,0,0,0,0,0
297.3,308.7,1506.0,39.3,187.0,0,8842,L56021,L,0,0,0,0,0
302.3,311.6,1784.0,26.4,79.0,0,3644,L50823,L,0,0,0,0,0
302.49274770789816,310.4512972494778,1368.5854954157965,49.19946879523487,11.414504584203629,1,10441,SYNTH00440,L,0,0,0,0,0
300.7,311.0,1969.0,20.7,109.0,0,6967,L54146,L,0,0,0,0,0
300.8,309.7,1418.0,46.6,12.0,0,2869,L50048,L,0,0,0,0,0
297.4,308.7,1545.0,36.9,125.0,0,718,L47897,L,0,0,0,0,0
297.9,309.9,1472.0,45.0,183.0,0,574,L47753,L,0,0,0,0,0
303.6,312.2,1696.0,30.7,5.0,0,4820,L51999,L,0,0,0,0,0
299.42456545291026,309.40754345470896,1389.6228272645512,57.85706816137788,195.60347637671816,1,10096,SYNTH00095,L,0,0,0,0,0
300.0,311.4,1484.0,37.0,183.0,0,7833,L55012,L,0,0,0,0,0
302.7729274612712,312.6003430892671,2519.762148155612,12.861206413685291,21.377643185135668,1,11451,SYNTH01450,L,0,0,0,0,0
302.1,311.0,1740.0,30.8,182.0,0,4015,L51194,L,0,0,0,0,0
301.6,310.4,1599.0,41.7,116.0,0,3577,L50756,L,0,0,0,0,0
