Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
302.57648874304385,310.730877814239,1371.4702251391227,47.43824437152193,14.396559566293803,1,11412,SYNTH01411,L,0,0,0,0,0
301.0,309.9,1507.0,41.8,19.0,0,6515,L53694,L,0,0,0,0,0
298.7751392751039,308.60005763107745,1383.3748319093575,57.2746782264841,102.62516809064263,1,10473,SYNTH00472,L,0,0,0,0,0
301.3,310.3,1419.0,55.7,125.0,0,3412,L50591,L,0,0,0,0,0
304.1,313.3,1470.0,39.9,70.0,0,5170,L52349,L,0,0,0,0,0
298.6,309.5,1687.0,29.3,47.0,0,8541,L55720,L,0,0,0,0,0
301.3,310.4,1538.0,38.4,195.0,0,6665,L53844,L,0,0,0,0,0
301.3,310.1,1269.0,56.8,195.0,1,3267,L50446,L,0,0,0,1,0
298.0,307.3,1424.0,46.5,185.0,0,1756,L48935,L,0,0,0,0,0
300.3,311.8,1360.0,48.0,119.0,0,8077,L55256,L,0,0,0,0,0
300.8,310.8,1460.0,53.8,41.0,0,7021,L54200,L,0,0,0,0,0
302.5,311.9,1265.0,59.8,119.0,0,5699,L52878,L,0,0,0,0,0
300.6,310.9,1344.0,46.7,133.0,0,6977,L54156,L,0,0,0,0,0
298.6,309.8,1597.0,35.9,213.0,0,9757,L56936,L,0,0,0,0,0
298.9,310.1,1577.0,41.4,80.0,0,9705,L56884,L,0,0,0,0,0
302.0,310.5,1263.0,60.6,90.0,1,12747,SYNTH02746,L,0,0,0,0,0
296.6,307.5,1485.0,42.7,204.0,0,844,L48023,L,0,0,0,0,0
301.0,310.8,1527.0,45.3,8.0,0,6178,L53357,L,0,0,0,0,0
300.5,309.3,1528.0,37.0,221.0,0,2856,L50035,L,0,0,0,0,0
297.7,309.6,1529.0,35.2,153.0,0,564,L47743,L,0,0,0,0,0
302.0,310.4,1611.0,35.6,117.0,0,4085,L51264,L,0,0,0,0,0
300.3410376024295,310.23143633658106,1357.0305845122105,59.05896239757051,191.7510647804632,1,11208,SYNTH01207,L,0,0,0,0,0
302.2,311.4,1987.0,19.9,200.0,0,3942,L51121,L,0,0,0,0,0
301.0,311.7,1670.0,31.3,150.0,0,6901,L54080,L,0,0,0,0,0
302.37136608938124,311.19293736422503,1400.1568574503126,52.949411447018754,208.67451403975,1,11403,SYNTH01402,L,0,0,0,0,0
298.2,308.6,1353.0,54.1,38.0,0,9273,L56452,L,0,0,0,0,0
298.4472061468319,309.10035778516317,2698.835946661545,10.029011887170576,105.77649174655147,1,13438,SYNTH03437,L,0,0,0,0,0
304.1,313.4,1374.0,56.6,115.0,0,5106,L52285,L,0,0,0,0,0
301.2,311.0,1670.0,33.0,200.0,0,5816,L52995,L,0,0,0,0,0
302.3,311.8,1435.0,44.8,98.0,0,5691,L52870,L,0,0,0,0,0
300.5,310.3,1683.0,31.5,8.0,0,6003,L53182,L,0,0,0,0,0
298.1,308.7,1568.0,32.9,10.0,0,1514,L48693,L,0,0,0,0,0
303.49915794529653,312.6035832737469,1363.4088506569008,61.86628148180376,200.3066379926756,1,10414,SYNTH00413,L,0,0,0,0,0
298.62902539092477,308.7,1426.72563477312,61.20385586003455,122.43538086387194,1,12646,SYNTH02645,L,0,0,0,0,0
304.0,313.1,1404.0,47.1,90.0,0,5023,L52202,L,0,0,0,0,0
298.2,307.8,1585.0,34.6,78.0,0,1716,L48895,L,0,0,0,0,0
298.0,307.6,1548.0,45.8,111.0,0,1882,L49061,L,0,0,0,0,0
297.8,307.8,1396.0,42.5,23.0,0,1606,L48785,L,0,0,0,0,0
301.2702945805497,310.67838243009163,1591.8926617174084,34.41198186092278,230.13529720366492,1,10182,SYNTH00181,L,0,0,0,0,0
297.8,309.0,1340.0,56.9,6.0,0,9179,L56358,L,0,0,0,0,0
301.5,311.1,1469.0,49.5,107.0,0,5872,L53051,L,0,0,0,0,0
299.4,308.7,1459.0,47.6,96.0,0,2283,L49462,L,0,0,0,0,0
302.6,310.92019625600693,1368.467975040046,60.90444243192164,91.27091888014981,1,12284,SYNTH02283,L,0,0,0,0,0
301.9,311.3,1501.0,40.8,59.0,0,5759,L52938,L,0,0,0,0,0
303.2,311.2,1439.0,43.9,30.0,0,4661,L51840,L,0,0,0,0,0
302.44223297393523,310.9741290312256,1374.4051971354845,54.80431182812907,121.53455197935672,1,12709,SYNTH02708,L,0,0,0,0,0
303.7,312.7,1426.0,45.5,192.0,0,4976,L52155,L,0,0,0,0,0
302.2,310.9,1604.0,40.5,68.0,0,4237,L51416,L,0,0,0,0,0
302.34019824171367,310.28660058609546,2669.071953112363,11.04248164106729,86.77121875505475,1,10401,SYNTH00400,L,0,0,0,0,0
299.2,308.4,1350.0,51.3,96.0,0,2374,L49553,L,0,0,0,0,0
303.7,312.5,1632.0,36.6,186.0,0,4890,L52069,L,0,0,0,0,0
301.8,309.6,1432.0,43.7,138.0,0,4352,L51531,L,0,0,0,0,0
299.3,309.2,1541.0,37.2,118.0,0,2552,L49731,L,0,0,0,0,0
300.9,310.9,1497.0,43.2,62.0,0,6200,L53379,L,0,0,0,0,0
296.6,307.6,1498.0,41.1,80.0,0,1039,L48218,L,0,0,0,0,0
298.62902539092477,308.7,1426.72563477312,61.20385586003455,122.43538086387194,1,10366,SYNTH00365,L,0,0,0,0,0
303.4,311.5,1424.0,50.8,128.0,0,4695,L51874,L,0,0,0,0,0
303.4,311.5,1414.0,44.8,71.0,0,4675,L51854,L,0,0,0,0,0
297.4,308.4,1343.0,40.0,61.0,0,9044,L56223,L,0,0,0,0,0
299.57677668289637,309.59607762297134,1376.629902971286,49.54368935705364,220.68504851435708,1,10403,SYNTH00402,L,0,0,0,0,0
297.3,308.3,1484.0,43.9,13.0,0,424,L47603,L,0,0,0,0,0
298.8,309.8,1753.0,27.5,130.0,0,9881,L57060,L,0,0,0,0,0
301.1592206534419,310.8721524293053,1411.0198401896785,61.16965457930925,123.69654579309254,1,12947,SYNTH02946,L,0,0,0,0,0
299.0,308.9,1511.0,35.9,16.0,0,2510,L49689,L,0,0,0,0,0
300.3,309.5,1474.0,38.7,35.0,0,3041,L50220,L,0,0,0,0,0
298.0,309.2,1731.0,28.7,38.0,0,8864,L56043,L,0,0,0,0,0
301.2,310.4,1516.0,44.4,53.0,0,6528,L53707,L,0,0,0,0,0
303.5,312.0,1441.0,56.8,88.0,0,4851,L52030,L,0,0,0,0,0
298.3,308.9,1270.0,52.7,44.0,0,9357,L56536,L,0,0,0,0,0
300.3,309.8,1450.0,55.0,135.0,0,6391,L53570,L,0,0,0,0,0
301.7,310.6,1406.0,46.0,112.0,0,3575,L50754,L,0,0,0,0,0
303.4,312.6,2706.0,9.8,65.0,1,10822,SYNTH00821,L,0,0,0,0,0
299.8,309.7,1483.0,39.6,87.0,0,7206,L54385,L,0,0,0,0,0
295.7,306.2,1464.0,46.2,92.0,0,882,L48061,L,0,0,0,0,0
301.15018256530016,309.9,1310.832724782333,63.05299520599064,193.459094022084,1,12158,SYNTH02157,L,0,0,0,0,0
302.0168161435545,311.38017937226545,1443.8513452919906,46.77116591972524,209.5840807177726,1,13328,SYNTH03327,L,0,0,0,0,0
301.9942450458698,310.68273513760937,1286.5221003931695,68.95663011795087,122.76980183479132,1,10202,SYNTH00201,L,0,0,0,0,0
297.5,308.6,1208.0,62.3,28.0,0,430,L47609,L,0,0,0,0,0
297.7790068782023,308.2305038011118,1315.179992759787,62.04050742121827,198.3599855195741,1,11637,SYNTH01636,L,0,0,0,0,0
299.1,310.6,1602.0,39.7,144.0,0,8259,L55438,L,0,0,0,0,0
300.6,310.0,1505.0,35.9,95.0,0,6462,L53641,L,0,0,0,0,0
298.0,308.2,1365.0,52.9,218.0,1,1596,L48775,L,0,0,0,1,0
301.757240655451,310.7999688823565,1265.9996888235648,67.6714419075615,201.7137967227449,1,13347,SYNTH03346,L,0,0,0,0,0
299.8,309.4,1467.0,46.2,219.0,0,2671,L49850,L,0,0,0,0,0
299.1,308.5,1539.0,46.8,190.0,0,2410,L49589,L,0,0,0,0,0
299.3,310.5,1529.0,41.3,17.0,0,9585,L56764,L,0,0,0,0,0
302.1,311.5,1987.0,20.1,21.0,0,5746,L52925,L,0,0,0,0,0
302.77372315344957,311.0642338920697,1358.7372315344955,51.17517417549702,103.73723153449556,1,11815,SYNTH01814,L,0,0,0,0,0
299.2,310.2,1609.0,33.2,156.0,0,9636,L56815,L,0,0,0,0,0
298.2,308.4,1310.0,61.0,189.0,1,1584,L48763,L,0,0,0,1,0
300.6,309.3,1601.0,40.2,69.0,0,2967,L50146,L,0,0,0,0,0
298.4,308.6,1609.0,35.0,103.0,0,201,L47380,L,0,0,0,0,0
301.8,310.7,1551.0,37.7,64.0,0,3556,L50735,L,0,0,0,0,0
303.39437244170733,312.0467530699512,1414.0086630180488,51.66796044697566,111.6926330312196,1,10765,SYNTH00764,L,0,0,0,0,0
297.4,308.7,1584.0,38.2,154.0,0,8905,L56084,L,0,0,0,0,0
298.3,309.1,1421.0,47.4,33.0,0,9846,L57025,L,0,0,0,0,0
298.2,307.6,1511.0,31.0,209.0,1,11534,SYNTH01533,L,0,0,0,0,0
300.2,311.4,1891.0,22.6,86.0,0,7546,L54725,L,0,0,0,0,0
297.9,309.1,1442.0,50.3,24.0,0,9186,L56365,L,0,0,0,0,0
302.5,311.9,1497.0,41.6,123.0,0,5701,L52880,L,0,0,0,0,0
304.1,313.6,1382.0,46.7,134.0,0,5114,L52293,L,0,0,0,0,0
300.7908736183276,310.5979719151839,1373.0202808481608,61.256337765050276,92.4974648939799,1,11902,SYNTH01901,L,0,0,0,0,0
301.7,310.2,1311.0,57.4,40.0,1,13287,SYNTH03286,L,0,0,0,0,0
301.7,311.0,1546.0,43.0,23.0,0,6690,L53869,L,0,0,0,0,0
298.87732369114343,310.1746025340807,2737.8707702600905,8.770974324663651,142.6440071715253,1,12878,SYNTH02877,L,0,0,0,0,0
302.4,310.3,1375.0,52.5,161.0,1,11097,SYNTH01096,L,0,0,0,0,0
301.2,311.0,1567.0,35.1,64.0,0,5854,L53033,L,0,0,0,0,0
299.0,310.4,1565.0,36.1,127.0,0,8253,L55432,L,0,0,0,0,0
302.6,310.5,1596.0,32.8,193.0,0,4461,L51640,L,0,0,0,0,0
302.32949156357034,310.78203374571865,1367.7694938142201,47.60372778360098,134.12881889984675,1,10069,SYNTH00068,L,0,0,0,0,0
302.11362766965317,310.33246504847233,1265.5130242729151,63.19278883298909,196.16232524236165,1,11761,SYNTH01760,L,0,0,0,0,0
303.3,311.5,1601.0,35.2,10.0,0,4741,L51920,L,0,0,0,0,0
302.1,311.5,1477.0,45.4,111.0,0,3658,L50837,L,0,0,0,0,0
300.5,309.8,1324.0,72.8,159.0,1,12393,SYNTH02392,L,0,0,0,0,0
301.1,311.2,1555.0,35.3,172.0,0,6152,L53331,L,0,0,0,0,0
301.9942450458698,310.68273513760937,1286.5221003931695,68.95663011795087,122.76980183479132,1,10833,SYNTH00832,L,0,0,0,0,0
299.0,310.4,1483.0,41.5,96.0,0,8241,L55420,L,0,0,0,0,0
298.1,307.7,1388.0,40.3,109.0,0,1804,L48983,L,0,0,0,0,0
298.3,309.3,1401.0,51.9,14.0,0,8527,L55706,L,0,0,0,0,0
302.7,312.1,1597.0,39.8,153.0,0,5628,L52807,L,0,0,0,0,0
301.4,310.4,1433.0,43.4,86.0,0,3309,L50488,L,0,0,0,0,0
301.5,310.4,1329.0,46.6,24.0,0,3459,L50638,L,0,0,0,0,0
302.4205368664923,310.52738248865643,1371.7604032242564,46.059395163615555,144.06845622164107,1,11140,SYNTH01139,L,0,0,0,0,0
297.2,308.1,1662.0,31.3,0.0,0,9020,L56199,L,0,0,0,0,0
300.5,309.9,1443.0,48.3,122.0,0,7136,L54315,L,0,0,0,0,0
300.8,310.9,1311.0,55.8,118.0,0,6046,L53225,L,0,0,0,0,0
296.6,307.4,1368.0,45.1,185.0,0,837,L48016,L,0,0,0,0,0
300.3,311.7,1452.0,41.5,172.0,0,8098,L55277,L,0,0,0,0,0
300.8,312.1,1512.0,37.1,169.0,0,7917,L55096,L,0,0,0,0,0
297.8,309.7,1935.0,22.1,171.0,0,569,L47748,L,0,0,0,0,0
297.4,308.8,1325.0,62.4,204.0,1,12757,SYNTH02756,L,0,0,0,0,0
297.9,307.9,1476.0,45.2,91.0,0,1634,L48813,L,0,0,0,0,0
301.93661288631074,310.7879776766019,1315.0054591611647,54.609826490096395,9.256823951455829,1,12814,SYNTH02813,L,0,0,0,0,0
302.1,311.2,1460.0,46.9,198.0,0,3692,L50871,L,0,0,0,0,0
301.2,310.7,1517.0,39.4,107.0,0,6301,L53480,L,0,0,0,0,0
300.5,311.5,1651.0,36.9,65.0,0,7621,L54800,L,0,0,0,0,0
302.2,311.3,1554.0,40.2,118.0,0,3989,L51168,L,0,0,0,0,0
299.2926173188995,310.2642057729665,1316.266219737526,54.35514571587506,230.4496648031444,1,12742,SYNTH02741,L,0,0,0,0,0
301.9380374265506,310.34836452212545,1336.309812867247,58.416869007072954,110.15490643362354,1,12551,SYNTH02550,L,0,0,0,0,0
299.8,311.2,2142.0,16.6,144.0,0,7819,L54998,L,0,0,0,0,0
298.8,310.2,1814.0,26.8,204.0,0,1328,L48507,L,0,0,0,0,0
298.9,309.8,1287.0,61.9,216.0,1,13402,SYNTH03401,L,0,0,0,0,0
303.0,311.2,1755.0,30.4,205.0,0,4635,L51814,L,0,0,0,0,0
300.5,309.6,1390.0,48.4,194.0,0,3014,L50193,L,0,0,0,0,0
300.6,312.0,1406.0,55.1,136.0,0,7736,L54915,L,0,0,0,0,0
301.757240655451,310.7999688823565,1265.9996888235648,67.6714419075615,201.7137967227449,1,12841,SYNTH02840,L,0,0,0,0,0
300.3,309.9,1518.0,36.4,0.0,0,6421,L53600,L,0,0,0,0,0
298.5,308.2,1451.0,47.5,18.0,0,2005,L49184,L,0,0,0,0,0
302.3,310.8,1421.0,41.4,102.0,0,3821,L51000,L,0,0,0,0,0
297.2,308.4,1462.0,51.2,102.0,0,8815,L55994,L,0,0,0,0,0
302.5,310.4,1349.0,55.1,187.0,1,4545,L51724,L,0,1,0,0,0
300.6,312.0,1566.0,30.1,128.0,0,7732,L54911,L,0,0,0,0,0
297.75050192476533,308.2501003849531,1362.0,55.72715827649085,215.25150577429594,1,10793,SYNTH00792,L,0,0,0,0,0
301.0,310.9,1578.0,38.4,49.0,0,6194,L53373,L,0,0,0,0,0
300.0,310.2,1760.0,26.9,193.0,0,7245,L54424,L,0,0,0,0,0
298.9,308.6,1481.0,40.7,124.0,0,2466,L49645,L,0,0,0,0,0
296.6,307.6,1671.0,28.8,108.0,0,1051,L48230,L,0,0,0,0,0
303.3,311.4,1497.0,46.0,234.0,1,4647,L51826,L,1,0,0,0,0
299.6,310.1,2057.0,20.4,60.0,0,7366,L54545,L,0,0,0,0,0
300.2,310.2,1530.0,48.5,15.0,0,7175,L54354,L,0,0,0,0,0
299.8,309.5,1495.0,39.6,10.0,0,2678,L49857,L,0,0,0,0,0
300.1,311.4,1438.0,42.2,139.0,0,8084,L55263,L,0,0,0,0,0
301.2,310.8,1479.0,38.2,139.0,0,6228,L53407,L,0,0,0,0,0
302.8,312.3,1262.0,70.5,234.0,1,13037,SYNTH03036,L,0,0,0,0,0
297.6,309.5,1924.0,20.6,37.0,0,519,L47698,L,0,0,0,0,0
300.9,310.4,1788.0,27.8,90.0,0,7123,L54302,L,0,0,0,0,0
303.7,312.7,1572.0,37.2,192.0,0,5215,L52394,L,0,0,0,0,0
