Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
302.6,312.2,1520.0,43.0,208.0,0,5487,L52666,L,0,0,0,0,0
298.6,309.8,2271.0,16.2,218.0,1,9759,L56938,L,1,0,0,0,0
301.2173792848988,310.21834992012145,1772.9523897299598,27.593205553441283,220.8067944465587,1,10798,SYNTH00797,L,0,0,0,0,0
298.7,308.5,1375.0,46.4,48.0,0,2019,L49198,L,0,0,0,0,0
303.6,313.1,1405.0,38.3,58.0,0,5248,L52427,L,0,0,0,0,0
303.4,311.8,1306.0,61.0,215.0,1,4730,L51909,L,0,1,0,1,0
296.5883976508811,307.61100536898687,2825.7655302061635,5.841148993127879,207.6495067149752,1,13290,SYNTH03289,L,0,0,0,0,0
298.8,310.0,1389.0,49.6,149.0,0,9732,L56911,L,0,0,0,0,0
301.6,310.9,1706.0,29.5,193.0,0,6753,L53932,L,0,0,0,0,0
302.0,310.9,1378.0,53.1,212.0,1,3529,L50708,L,0,0,0,1,0
301.9,311.0,1353.0,43.8,130.0,0,3500,L50679,L,0,0,0,0,0
300.1,309.7,1362.0,49.1,23.0,0,6351,L53530,L,0,0,0,0,0
303.39940238976425,311.6479083641749,1357.95219118114,51.280876472455994,31.0059761023575,1,12043,SYNTH02042,L,0,0,0,0,0
303.1,312.6,1514.0,42.1,138.0,0,5459,L52638,L,0,0,0,0,0
298.0,308.6,1430.0,57.0,43.0,0,9432,L56611,L,0,0,0,0,0
300.2,311.7,1448.0,54.2,173.0,0,7494,L54673,L,0,0,0,0,0
303.2,311.4,1349.3642142776432,51.59168927481828,8.817892861178416,1,11382,SYNTH01381,L,0,0,0,0,0
300.9,310.8,1571.0,39.9,51.0,0,6195,L53374,L,0,0,0,0,0
297.9,307.8,1451.0,38.2,80.0,0,1629,L48808,L,0,0,0,0,0
298.8,309.9,1439.0,45.2,40.0,1,12741,SYNTH02740,L,0,0,0,0,0
302.0,310.4,1464.0,47.2,159.0,0,4100,L51279,L,0,0,0,0,0
298.0,308.1,1777.0,24.3,200.0,0,242,L47421,L,0,0,0,0,0
301.0,311.0,1582.0,37.5,176.0,0,6068,L53247,L,0,0,0,0,0
301.2,310.3,1451.0,39.7,123.0,0,3411,L50590,L,0,0,0,0,0
299.26024227962904,308.90963906258395,2677.5180716910777,10.724096415446114,85.5180716910777,1,10622,SYNTH00621,L,0,0,0,0,0
303.6,313.0,1617.0,30.9,122.0,0,5275,L52454,L,0,0,0,0,0
299.7,310.6,1737.0,26.1,144.0,0,7398,L54577,L,0,0,0,0,0
302.0949884250106,311.91169473936844,1365.725536840421,58.59403368724215,204.27446315957897,1,11247,SYNTH01246,L,0,0,0,0,0
298.9,309.5,1645.0,31.1,169.0,0,9895,L57074,L,0,0,0,0,0
298.63952323819046,309.67904647638096,1354.0,53.36047676180953,211.49602698492058,1,10410,SYNTH00409,L,0,0,0,0,0
296.8,307.9,1709.0,28.4,118.0,0,1216,L48395,L,0,0,0,0,0
303.4,311.7,1406.0,47.1,213.0,0,4729,L51908,L,0,0,0,0,0
301.3,310.6,1426.0,40.7,54.0,0,3385,L50564,L,0,0,0,0,0
297.9,307.9,1426.0,43.6,89.0,0,1633,L48812,L,0,0,0,0,0
302.4,310.2,2224.0,16.0,154.0,0,4445,L51624,L,0,0,0,0,0
303.8,312.9,1442.0,48.3,52.0,0,5008,L52187,L,0,0,0,0,0
299.3,308.5,1409.0,44.8,91.0,0,2372,L49551,L,0,0,0,0,0
300.5,310.0,1413.0,44.5,152.0,0,7146,L54325,L,0,0,0,0,0
300.4,311.4,1728.0,31.7,133.0,0,7648,L54827,L,0,0,0,0,0
302.1,310.0,1355.0,45.1,6.0,1,13511,SYNTH03510,L,0,0,0,0,0
302.7,312.4,1360.0,47.8,11.0,0,5407,L52586,L,0,0,0,0,0
300.7,311.7,1499.0,38.4,205.0,0,7932,L55111,L,0,0,0,0,0
299.56205166463656,309.6138450060903,1699.3466268777968,28.375796325618964,191.69124685343562,1,13372,SYNTH03371,L,0,0,0,0,0
303.8,312.8,1443.0,40.7,145.0,0,4791,L51970,L,0,0,0,0,0
298.9,308.9,1422.0,47.6,15.0,0,85,L47264,L,0,0,0,0,0
298.2,308.1,1382.0,43.5,37.0,0,176,L47355,L,0,0,0,0,0
298.6,309.6,1540.0,35.8,5.0,0,8361,L55540,L,0,0,0,0,0
301.5,310.5,1435.0,44.6,135.0,0,3417,L50596,L,0,0,0,0,0
