Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
299.3,309.2,1465.0,41.5,127.0,0,2049,L49228,L,0,0,0,0,0
301.4,310.7,1786.0,26.1,123.0,0,6553,L53732,L,0,0,0,0,0
302.58288507317525,310.4105134309003,1326.4144253658762,58.0993888129863,55.75977983743978,1,12015,SYNTH02014,L,0,0,0,0,0
299.1,310.1,1416.0,41.2,185.0,0,9649,L56828,L,0,0,0,0,0
303.1,311.1,1420.0,55.8,113.0,0,4600,L51779,L,0,0,0,0,0
303.40077850731507,311.8002595024384,1316.0415203901384,50.90467104389056,68.99221492684906,1,10234,SYNTH00233,L,0,0,0,0,0
302.2,311.4,1390.0,48.1,40.0,0,3961,L51140,L,0,0,0,0,0
301.57664347428437,310.7894518916123,1355.0376718156704,57.82335652571563,194.9397250949274,1,11188,SYNTH01187,L,0,0,0,0,0
302.5,311.8,1335.0,52.7,135.0,0,5705,L52884,L,0,0,0,0,0
300.9,312.0,1493.0,38.7,217.0,0,8025,L55204,L,0,0,0,0,0
302.047552949882,310.61148908557936,1360.7212772860514,48.25553598770394,68.08191592907727,1,13154,SYNTH03153,L,0,0,0,0,0
300.0,309.7,1542.0,47.1,25.0,0,6352,L53531,L,0,0,0,0,0
298.2,308.8,1302.0,60.4,34.0,0,9271,L56450,L,0,0,0,0,0
297.2,307.9,1309.0,49.6,167.0,0,9083,L56262,L,0,0,0,0,0
302.5,312.0,1411.0,44.2,177.0,0,5556,L52735,L,0,0,0,0,0
299.3,309.1,1531.0,37.9,127.0,0,2555,L49734,L,0,0,0,0,0
300.8,311.7,1426.0,45.5,16.0,0,7948,L55127,L,0,0,0,0,0
295.7,306.3,1915.0,22.4,79.0,0,877,L48056,L,0,0,0,0,0
298.8,308.6,1331.0,62.8,81.0,0,2032,L49211,L,0,0,0,0,0
298.6,309.6,1390.0,50.3,196.0,0,8355,L55534,L,0,0,0,0,0
301.8,310.7,1680.0,32.4,76.0,0,3561,L50740,L,0,0,0,0,0
301.89078294199123,310.3975601905271,1286.0216871953146,62.81057250771588,21.972891005856702,1,11814,SYNTH01813,L,0,0,0,0,0
300.8468894597783,311.40195372749076,1322.2735218487067,67.02416452583141,17.687403601478046,1,10181,SYNTH00180,L,0,0,0,0,0
300.2,311.6,1511.0,35.7,160.0,0,8094,L55273,L,0,0,0,0,0
301.0,311.3,1342.0,50.9,60.0,0,6868,L54047,L,0,0,0,0,0
298.6,309.4,1525.0,37.8,54.0,0,9854,L57033,L,0,0,0,0,0
297.4,308.9,1809.0,23.8,131.0,0,721,L47900,L,0,0,0,0,0
301.54389887255934,310.87594024287597,1649.1619306147759,32.527820728627944,230.88027580211084,1,10174,SYNTH00173,L,0,0,0,0,0
298.6,310.1,1439.0,49.9,17.0,0,8448,L55627,L,0,0,0,0,0
300.7,310.8,1486.0,37.1,186.0,0,5983,L53162,L,0,0,0,0,0
297.2,308.0,1869.0,25.4,163.0,0,9081,L56260,L,0,0,0,0,0
301.4,310.5,1489.0,43.5,98.0,0,3315,L50494,L,0,0,0,0,0
299.3,308.6,1605.0,37.0,78.0,0,2276,L49455,L,0,0,0,0,0
299.6,310.9,1229.0,65.2,209.0,1,8193,L55372,L,0,0,0,1,0
302.6,312.1,1499.0,35.0,215.0,0,5490,L52669,L,0,0,0,0,1
299.1,308.3,1489.0,38.1,32.0,0,2257,L49436,L,0,0,0,0,0
301.67366918504626,311.17244872209574,1418.0244092590112,49.70950401862519,216.19267722229665,1,10643,SYNTH00642,L,0,0,0,0,0
302.0,311.2,1434.0,44.9,15.0,0,3703,L50882,L,0,0,0,0,0
298.5833084111231,309.2286232475803,1475.7188901874329,57.47921028053464,181.83308411123065,1,11969,SYNTH01968,L,0,0,0,0,0
299.9,309.5,2008.0,20.4,165.0,0,2652,L49831,L,0,0,0,0,0
299.1,308.9,1467.0,47.2,218.0,0,2499,L49678,L,0,0,0,0,0
298.2,308.1,1618.0,34.7,39.0,0,177,L47356,L,0,0,0,0,0
