Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
299.2,308.5,1457.0,44.7,195.0,0,2241,L49420,L,0,0,0,0,0
299.6,309.2,1559.0,39.1,110.0,0,2721,L49900,L,0,0,0,0,0
303.54091870936287,313.0009395065211,1257.2192060735865,58.73810018979958,211.85699430601255,1,12740,SYNTH02739,L,0,0,0,0,0
299.6,310.7,1922.0,23.3,205.0,1,9577,L56756,L,1,0,0,0,0
298.8,310.0,1403.0,45.6,185.0,0,9747,L56926,L,0,0,0,0,0
301.4,310.1,1502.0,46.6,37.0,0,4314,L51493,L,0,0,0,0,0
300.9,311.0,1432.0,48.1,59.0,0,6107,L53286,L,0,0,0,0,0
301.89078294199123,310.3975601905271,1286.0216871953146,62.81057250771588,21.972891005856702,1,10327,SYNTH00326,L,0,0,0,0,0
302.5,311.1,1499.0,38.8,135.0,0,3748,L50927,L,0,0,0,0,0
299.6,310.9,1487.0,42.5,164.0,0,9561,L56740,L,0,0,0,0,0
298.0,308.8,1581.0,36.1,73.0,0,1536,L48715,L,0,0,0,0,0
299.2,309.1,1345.0,60.7,191.0,1,2582,L49761,L,0,0,0,1,0
295.9,306.6,1678.0,26.7,53.0,0,867,L48046,L,0,0,0,0,0
302.4,311.8,1508.0,45.7,108.0,0,5695,L52874,L,0,0,0,0,0
302.4,311.1,1520.0,42.2,143.0,0,3752,L50931,L,0,0,0,0,0
298.37857008928114,308.21773186575626,1328.5960554187066,60.22192298338055,187.59605541870656,1,13491,SYNTH03490,L,0,0,0,0,0
300.0900919199057,309.93969611749117,2318.031026222024,15.128996432567765,211.94650157538302,1,10148,SYNTH00147,L,0,0,0,0,0
298.8,310.1,1574.0,36.2,181.0,0,9745,L56924,L,0,0,0,0,0
302.0,310.6,1467.0,44.9,86.0,0,3814,L50993,L,0,0,0,0,0
297.4,308.3,1483.0,38.8,23.0,0,9030,L56209,L,0,0,0,0,0
297.9,308.1,1585.0,33.5,212.0,0,247,L47426,L,0,0,0,0,0
300.9,310.9,1615.0,32.0,183.0,0,6071,L53250,L,0,0,0,0,0
298.80190286383163,309.04020121495887,1268.2430008678277,66.33818906537009,190.45800520696662,1,12356,SYNTH02355,L,0,0,0,0,0
301.8,310.2,2825.0,5.8,215.0,1,12780,SYNTH02779,L,0,0,0,0,0
