Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,UDI,Product ID,Type,TWF,HDF,PWF,OSF,RNF
300.7,310.8,1772.0,27.3,69.0,0,7031,L54210,L,0,0,0,0,0
299.0,310.1,1664.0,29.7,89.0,0,9709,L56888,L,0,0,0,0,0
302.3,311.6,1665.0,34.3,139.0,0,3668,L50847,L,0,0,0,0,0
298.9,310.1,1750.0,25.0,156.0,0,1309,L48488,L,0,0,0,0,0
301.5,310.9,1469.0,44.7,164.0,0,5801,L52980,L,0,0,0,0,0
304.1,313.3,1883.0,24.5,190.0,0,5136,L52315,L,0,0,0,0,0
298.23217899720123,309.2623216651118,1336.0957199626832,56.57474701959135,205.8492866604472,1,12172,SYNTH02171,L,0,0,0,0,0
298.9,310.1,1495.0,42.9,175.0,0,9742,L56921,L,0,0,0,0,0
303.2,311.4265937924964,1347.0109311255364,54.97012686984265,6.4043724502145665,1,11072,SYNTH01071,L,0,0,0,0,0
297.2,307.9,1326.0,75.4,172.0,1,9085,L56264,L,0,0,1,1,0
299.2,308.4,1436.0,41.8,28.0,0,2349,L49528,L,0,0,0,0,0
299.6,309.1,1574.0,39.2,83.0,0,2711,L49890,L,0,0,0,0,0
301.0,310.9,1492.0,44.6,15.0,0,6181,L53360,L,0,0,0,0,0
300.72648210519935,311.1833115790679,1270.9117263160022,58.32938105280173,196.91172631600216,1,10809,SYNTH00808,L,0,0,0,0,0
299.5,309.2,1816.0,23.0,15.0,0,2173,L49352,L,0,0,0,0,0
300.7272521392819,311.24190170885174,1697.691538481337,29.442675215215093,216.632393164593,1,11309,SYNTH01308,L,0,0,0,0,0
297.9,308.9,1566.0,41.9,50.0,0,8868,L56047,L,0,0,0,0,0
303.7,312.3,1511.0,38.9,117.0,0,4780,L51959,L,0,0,0,0,0
300.4,309.5,1543.0,38.9,37.0,0,3042,L50221,L,0,0,0,0,0
300.9,310.0,2595.0,13.7,207.0,0,6503,L53682,L,0,0,0,0,0
300.6,309.5,2025.0,21.4,64.0,0,3218,L50397,L,0,0,0,0,0
295.8,306.4,1399.0,47.6,84.0,0,959,L48138,L,0,0,0,0,0
299.2,309.1,1387.0,48.7,4.0,0,2506,L49685,L,0,0,0,0,0
